Statistik från Skolverket, https://www.skolverket.se

Gymnasieskola - Antal elever
Valt läsår: 2023/24


Skola;Skol-enhetskod;Skolkommun;Kommun-kod;Typ av huvudman;Huvudman;Huvudman orgnr;Antal elever;Antal elever skolår 1;Antal elever skolår 2;Antal elever skolår 3;Andel kvinnor (%);Andel m utl bakgr (%);Andel m högutb föräldrar (%);
Uddevalla gymnasieskola, Sinclair ES;11533776;Uddevalla;1485;Kommunal;Uddevalla kommun;2120001397;260;94;82;84;70;14;62;
Uddevalla gymnasieskola, Sinclair FS;12075195;Uddevalla;1485;Kommunal;Uddevalla kommun;2120001397;172;90;53;29;54;26;52;
Uddevalla gymnasieskola, Östrabo 1 IN;71938440;Uddevalla;1485;Kommunal;Uddevalla kommun;2120001397;68;31;20;17;..;18;59;
Uddevalla gymnasieskola, Östrabo 1 TE;28829503;Uddevalla;1485;Kommunal;Uddevalla kommun;2120001397;273;93;96;84;28;17;78;
Uddevalla gymnasieskola, Östrabo 1 VO;97191332;Uddevalla;1485;Kommunal;Uddevalla kommun;2120001397;111;29;34;48;78;58;28;
Uddevalla gymnasieskola, Östrabo Y BA;22811839;Uddevalla;1485;Kommunal;Uddevalla kommun;2120001397;213;80;67;66;12;14;47;
Uddevalla gymnasieskola, Östrabo Y EE;33205596;Uddevalla;1485;Kommunal;Uddevalla kommun;2120001397;79;37;17;25;..;15;47;
Uddevalla gymnasieskola, Östrabo Y FT;19930101;Uddevalla;1485;Kommunal;Uddevalla kommun;2120001397;252;87;84;81;28;6;38;
Uddevalla Gymnasieskola, Östrabo Y GLU;60727136;Uddevalla;1485;Kommunal;Uddevalla kommun;2120001397;44;17;9;18;39;..;43;
Uddevalla gymnasieskola, Östrabo Y HV;45132264;Uddevalla;1485;Kommunal;Uddevalla kommun;2120001397;110;39;41;30;90;12;49;
Uddevalla gymnasieskola, Östrabo Y VF;61647360;Uddevalla;1485;Kommunal;Uddevalla kommun;2120001397;56;17;16;23;..;..;46;
Uddevalla gymnasieskola,Östrabo 1 NA;98651664;Uddevalla;1485;Kommunal;Uddevalla kommun;2120001397;175;63;56;56;61;41;75;
Introduktionsprogrammet;69504751;Ulricehamn;1491;Kommunal;Ulricehamns kommun;2120001579;54;51;1;2;50;52;19;
Tingsholmsgymnasiets nationella program;33657492;Ulricehamn;1491;Kommunal;Ulricehamns kommun;2120001579;459;168;140;151;45;24;60;
Dragonskolan BA;61622991;Umeå;2480;Kommunal;Umeå kommun;2120002627;183;60;64;59;20;7;60;
Dragonskolan BF;66644568;Umeå;2480;Kommunal;Umeå kommun;2120002627;111;30;50;31;79;12;59;
Dragonskolan EE;93659517;Umeå;2480;Kommunal;Umeå kommun;2120002627;183;63;60;60;7;6;69;
Dragonskolan EK;79309485;Umeå;2480;Kommunal;Umeå kommun;2120002627;318;96;112;110;63;11;78;
Dragonskolan GL;61175914;Umeå;2480;Kommunal;Umeå kommun;2120002627;88;30;30;28;61;..;56;
Dragonskolan IM;68053963;Umeå;2480;Kommunal;Umeå kommun;2120002627;32;22;10;.;44;41;..;
Dragonskolan IN;27859889;Umeå;2480;Kommunal;Umeå kommun;2120002627;70;29;25;16;..;..;57;
Dragonskolan NA;16130958;Umeå;2480;Kommunal;Umeå kommun;2120002627;161;40;44;77;57;31;70;
Dragonskolan RH;29161632;Umeå;2480;Kommunal;Umeå kommun;2120002627;5;2;.;3;..;..;..;
Dragonskolan SA;82195565;Umeå;2480;Kommunal;Umeå kommun;2120002627;279;61;121;97;72;13;76;
Dragonskolan TE;33596572;Umeå;2480;Kommunal;Umeå kommun;2120002627;169;46;63;60;23;9;87;
Dragonskolan VF;45541222;Umeå;2480;Kommunal;Umeå kommun;2120002627;36;12;12;12;..;..;72;
Dragonskolan VO;17812651;Umeå;2480;Kommunal;Umeå kommun;2120002627;81;31;32;18;91;27;52;
Forslundagymnasiet GY;63451147;Umeå;2480;Kommunal;Umeå kommun;2120002627;203;61;70;72;63;5;58;
Frisörgymnasiet Dragonskolan;80951860;Umeå;2480;Kommunal;Umeå kommun;2120002627;44;16;14;14;100;..;61;
Idrottsgymnasiet Dragonskolan;10425474;Umeå;2480;Kommunal;Umeå kommun;2120002627;237;104;87;46;35;16;74;
Maja Beskowgymnasiet GY;53889000;Umeå;2480;Kommunal;Umeå kommun;2120002627;329;105;109;115;31;18;74;
Maja Beskowgymnasiet IM;26375935;Umeå;2480;Kommunal;Umeå kommun;2120002627;69;31;38;.;41;100;..;
Midgårdsskolan ESBIL;51131594;Umeå;2480;Kommunal;Umeå kommun;2120002627;91;32;32;27;92;13;85;
Midgårdsskolan ESDAN;89680395;Umeå;2480;Kommunal;Umeå kommun;2120002627;28;10;9;9;93;..;79;
Midgårdsskolan ESEST;53696633;Umeå;2480;Kommunal;Umeå kommun;2120002627;84;31;23;30;57;14;74;
Midgårdsskolan ESMUS;27440210;Umeå;2480;Kommunal;Umeå kommun;2120002627;155;63;51;41;61;6;81;
Midgårdsskolan ESTEA;62758285;Umeå;2480;Kommunal;Umeå kommun;2120002627;42;14;15;13;86;..;79;
Midgårdsskolan IM;37471443;Umeå;2480;Kommunal;Umeå kommun;2120002627;77;65;11;1;56;26;47;
Midgårdsskolan NA;16218090;Umeå;2480;Kommunal;Umeå kommun;2120002627;85;27;27;31;61;13;88;
Midgårdsskolan SA;64667996;Umeå;2480;Kommunal;Umeå kommun;2120002627;174;63;49;62;74;13;82;
Minervagymnasium;23544320;Umeå;2480;Enskild;Minervaskolan i Umeå AB;5565735049;565;234;178;153;51;27;83;
NTI Gymnasiet Umeå;57668673;Umeå;2480;Enskild;NTI Gymnasiet Macro AB;5561203679;149;44;50;55;20;13;65;
Stylistgymnasiet Dragonskolan;98894655;Umeå;2480;Kommunal;Umeå kommun;2120002627;44;16;15;13;100;..;64;
Thoren Sports Academy Umeå;69040241;Umeå;2480;Enskild;Thorengruppen AB;5566139290;97;41;29;27;41;29;61;
Umeå Elitidrottsgymnasium;77713695;Umeå;2480;Kommunal;Umeå kommun;2120002627;391;136;129;126;46;6;88;
Yrkesgymnasiet Umeå;91905819;Umeå;2480;Enskild;Thorengruppen AB;5566139290;169;56;66;47;49;15;48;
Väsby Nya Gymnasium;20855811;Upplands Väsby;0114;Kommunal;Upplands Väsby kommun;2120000019;560;239;174;147;47;66;45;
Yrkesgymnasium Väsby;54882637;Upplands Väsby;0114;Enskild;Väsby Yrkesgymnasium AB;5568089246;128;55;49;24;25;38;29;
Upplands-Brogymnasiet;53923398;Upplands-Bro;0139;Kommunal;Upplands-Bro kommun;2120000100;904;367;271;266;39;36;48;
Amerikanska Gymnasiet Uppsala;42063970;Uppsala;0380;Enskild;Amerikanska Gymnasiet i Sverige AB;5590415591;166;79;87;.;58;46;53;
Ansgargymnasiet;74560191;Uppsala;0380;Enskild;Ansgarskolorna AB;5565835146;91;39;30;22;43;43;55;
Bergstrands Gymnasium Uppsala;39147056;Uppsala;0380;Enskild;Bergstrands Gymnasium AB;5566753736;238;101;70;67;22;21;41;
Celsiusskolan;47844862;Uppsala;0380;Kommunal;Uppsala kommun;2120003005;1 054;343;338;373;40;13;77;
Cultus gymnasium;22239675;Uppsala;0380;Enskild;Folkuniversitetet Stiftelsen Kursverksamheten vid Uppsala Universitet;8176007055;94;45;27;22;72;62;32;
Drottning Blankas Gymnasieskola Uppsala;55472112;Uppsala;0380;Enskild;DBGY Juvelen AB;5565789129;240;105;75;60;80;25;50;
Ellen Fries gymnasium;56050416;Uppsala;0380;Kommunal;Uppsala kommun;2120003005;589;241;163;185;49;42;47;
Fyrisskolan;72984079;Uppsala;0380;Kommunal;Uppsala kommun;2120003005;184;73;58;53;33;48;60;
Grillska Gymnasiet Uppsala;36480690;Uppsala;0380;Enskild;Stadsmissionens Skolstiftelse;8020170794;375;153;121;101;33;26;54;
Internationella gymnasiet;32995170;Uppsala;0380;Enskild;Folkuniversitetet Stiftelsen Kursverksamheten vid Uppsala Universitet;8176007055;72;26;21;25;64;65;43;
JENSEN Gymnasium Uppsala;61674097;Uppsala;0380;Enskild;Jensen Education College AB;5566358759;400;117;140;143;61;57;58;
Katedralskolan;32550660;Uppsala;0380;Kommunal;Uppsala kommun;2120003005;1 427;508;485;434;65;27;82;
Kunskapsgymnasiet Uppsala;93488613;Uppsala;0380;Enskild;Kunskapsskolan i Sverige Aktiebolag;5565661815;182;56;59;67;59;80;40;
Lundellska skolan;59599256;Uppsala;0380;Kommunal;Uppsala kommun;2120003005;1 303;529;413;361;55;18;79;
Magelungens Gymnasium Uppsala;45466628;Uppsala;0380;Enskild;Magelungen Utveckling AB;5564891447;126;44;41;41;42;17;60;
NTI Gymnasiet Uppsala;52048443;Uppsala;0380;Enskild;NTI Gymnasiet Ellips AB;5565970471;552;160;181;211;18;26;76;
Praktiska Gymnasiet Uppsala;69865450;Uppsala;0380;Enskild;Praktiska Sverige AB;5562575786;236;85;79;72;23;21;47;
ProCivitas Privata Gymnasium Uppsala;69618988;Uppsala;0380;Enskild;ProCivitas Privata Gymnasium AB;5566157102;275;97;96;82;56;33;68;
Realgymnasiet Uppsala;31112935;Uppsala;0380;Enskild;Lärande i Sverige AB;5565715892;183;78;54;51;95;8;48;
Rosendalsgymnasiet;26957025;Uppsala;0380;Kommunal;Uppsala kommun;2120003005;879;289;250;340;51;33;78;
Thoren Business School Uppsala;90509211;Uppsala;0380;Enskild;Thorengruppen AB;5566139290;271;115;88;68;54;37;55;
Uppsala estetiska gymnasium;43277545;Uppsala;0380;Kommunal;Uppsala kommun;2120003005;351;127;119;105;65;14;73;
Uppsala International School (UIS);76938456;Uppsala;0380;Enskild;British International Schools of Sweden AB;5591668248;4;.;.;4;..;..;..;
Uppsala yrkesgymnasium Ekeby;37316242;Uppsala;0380;Kommunal;Uppsala kommun;2120003005;91;35;31;25;53;15;46;
Uppsala yrkesgymnasium Jälla;20173336;Uppsala;0380;Kommunal;Uppsala kommun;2120003005;671;262;217;192;30;10;39;
Yrkesgymnasiet Uppsala;49872493;Uppsala;0380;Enskild;Thorengruppen AB;5566139290;143;54;49;40;48;57;30;
Uppvidinge Lärcenter;11953769;Uppvidinge;0760;Kommunal;Uppvidinge kommun;2120000605;10;1;7;2;..;..;..;
Fenix Gymnasium 1;32492188;Vaggeryd;0665;Kommunal;Vaggeryds kommun;2120000522;319;121;107;91;42;35;48;
Vallentuna gymnasium;85788659;Vallentuna;0115;Kommunal;Vallentuna kommun;2120000027;442;174;142;126;37;21;48;
Vansbro utbildningscenter gy.;95340745;Vansbro;2021;Kommunal;Vansbro kommun;2120002130;145;57;50;38;48;12;30;
Academy of Music and Business Vara;54382141;Vara;1470;Enskild;Academy of Music and Business Education Vara AB;5590489760;136;48;40;48;55;7;63;
Lagmansgymnasiet1;59521477;Vara;1470;Kommunal;Vara kommun;2120002924;228;95;76;57;46;11;49;
Lagmansgymnasiet2;29221653;Vara;1470;Kommunal;Vara kommun;2120002924;214;94;65;55;25;18;44;
Drottning Blankas Gymnasieskola Varberg;92442684;Varberg;1383;Enskild;DBGY Kronan AB;5565668794;167;35;75;57;66;35;50;
LBS Kreativa Gymnasiet Varberg;66095163;Varberg;1383;Enskild;Ljud & Bildskolan LBS AB;5564851649;90;29;39;22;22;19;58;
Munkagårdsgymnasiet;38544187;Varberg;1383;Region;Region Halland;2321000115;296;109;98;89;56;..;53;
Peder Skrivares skola Enhet 1;54599691;Varberg;1383;Kommunal;Varbergs kommun;2120001249;783;286;263;234;60;13;70;
Peder Skrivares skola Enhet 2;54004368;Varberg;1383;Kommunal;Varbergs kommun;2120001249;468;133;171;164;48;18;79;
Peder Skrivares skola Enhet 3;54467211;Varberg;1383;Kommunal;Varbergs kommun;2120001249;472;158;160;154;20;8;53;
Peder Skrivares skola Enhet 4;54361562;Varberg;1383;Kommunal;Varbergs kommun;2120001249;145;81;49;15;44;47;28;
Sveriges Ridgymnasium Varberg;23517683;Varberg;1383;Enskild;Sveriges Ridgymnasium AB;5566814504;87;33;30;24;99;..;48;
Sundsgymnasiet;31975673;Vellinge;1233;Kommunal;Vellinge kommun;2120001033;845;311;266;268;42;11;79;
Njudungsgymnasiet 1;61119556;Vetlanda;0685;Kommunal;Vetlanda kommun;2120000571;121;50;43;28;49;55;20;
Njudungsgymnasiet 2;82251333;Vetlanda;0685;Kommunal;Vetlanda kommun;2120000571;225;77;80;68;27;27;55;
Njudungsgymnasiet 3;99864908;Vetlanda;0685;Kommunal;Vetlanda kommun;2120000571;397;163;114;120;68;30;55;
Njudungsgymnasiet 4;27106031;Vetlanda;0685;Kommunal;Vetlanda kommun;2120000571;24;10;4;10;58;..;58;
Njudungsgymnasiet 5;59463950;Vetlanda;0685;Kommunal;Vetlanda kommun;2120000571;208;68;74;66;15;21;62;
Malgomajskolan 1;63931325;Vilhelmina;2462;Kommunal;Södra Lapplands Gymnasieförbund;2220003293;89;28;28;33;49;30;48;
Malgomajskolan 2;98702729;Vilhelmina;2462;Kommunal;Södra Lapplands Gymnasieförbund;2220003293;172;58;67;47;48;8;47;
Vimmerby gymnasium 1;44586618;Vimmerby;0884;Kommunal;Vimmerby kommun;2120000787;38;25;10;3;37;47;..;
Vimmerby gymnasium 2;57391913;Vimmerby;0884;Kommunal;Vimmerby kommun;2120000787;228;86;76;66;64;28;59;
Vimmerby gymnasium 3;75374280;Vimmerby;0884;Kommunal;Vimmerby kommun;2120000787;158;56;48;54;25;26;53;
Dammsdal gymnasieskola;12807435;Vingåker;0428;Region;Region Sörmland;2321000032;17;6;4;7;59;..;..;
Sundlergymnasiet;46148350;Vårgårda;1442;Kommunal;Vårgårda kommun;2120001454;352;157;109;86;54;30;47;
Birger Sjöberggymnasiet 1;50133877;Vänersborg;1487;Kommunal;Kunskapsförbundet Väst;2220002998;801;271;265;265;44;35;59;
Birger Sjöberggymnasiet 2;49868916;Vänersborg;1487;Kommunal;Kunskapsförbundet Väst;2220002998;130;82;29;19;44;65;20;
Fridagymnasiet, Vänersborg;74919147;Vänersborg;1487;Enskild;Fridaskolorna AB;5564515988;225;75;76;74;53;21;82;
Nuntorpsgymnasiet;16093109;Vänersborg;1487;Enskild;Naturbruk Väst AB;5590475611;63;24;18;21;51;..;41;
Liljaskolan, sektor A;90240730;Vännäs;2460;Kommunal;Vännäs kommun;2120002841;197;39;83;75;25;..;53;
Liljaskolan, sektor B;84908877;Vännäs;2460;Kommunal;Vännäs kommun;2120002841;183;97;48;38;35;20;29;
Liljaskolan, sektor C;78389879;Vännäs;2460;Kommunal;Vännäs kommun;2120002841;160;75;42;43;38;29;49;
Gustavsbergs gymnasium ,G2,;24277564;Värmdö;0120;Kommunal;Värmdö kommun;2120000035;161;53;47;61;49;37;52;
Mälardalens Ridgymnasium Gustavsberg;88956420;Värmdö;0120;Enskild;Mälardalens Ridgymnasium AB;5569516742;45;19;15;11;100;..;56;
Värmdö gymnasium;44412461;Värmdö;0120;Kommunal;Värmdö kommun;2120000035;1 280;421;424;435;46;13;89;
Värmdö Tekniska gymnasieskola;34002355;Värmdö;0120;Enskild;Värmdö Tekniska Utbildningar Aktiebolag, Vtu;5563836757;181;59;55;67;9;24;48;
Finnvedens Gymnasium 1;16577552;Värnamo;0683;Kommunal;Värnamo kommun;2120000555;155;61;64;30;28;38;25;
Finnvedens Gymnasium 2;36355200;Värnamo;0683;Kommunal;Värnamo kommun;2120000555;313;98;96;119;72;40;49;
Finnvedens Gymnasium 3;96920524;Värnamo;0683;Kommunal;Värnamo kommun;2120000555;348;122;120;106;39;30;47;
Finnvedens Gymnasium 4;18217765;Värnamo;0683;Kommunal;Värnamo kommun;2120000555;292;110;93;89;33;30;63;
Gamlebygymnasiet;14677676;Västervik;0883;Enskild;Hushållningssällskapet Kalmar-Kronoberg-Blekinge;2620000071;208;76;62;70;54;..;54;
Västerviks gymnasium Rektorsområde 1;96152872;Västervik;0883;Kommunal;Västerviks kommun;2120000779;227;83;74;70;16;15;53;
Västerviks gymnasium Rektorsområde 2;49576295;Västervik;0883;Kommunal;Västerviks kommun;2120000779;166;55;52;59;70;27;58;
Västerviks gymnasium Rektorsområde 3;70803636;Västervik;0883;Kommunal;Västerviks kommun;2120000779;393;134;127;132;61;20;64;
Västerviks gymnasium Rektorsområde 4;44041939;Västervik;0883;Kommunal;Västerviks kommun;2120000779;178;84;50;44;53;28;31;
ABB-gymnasiet;66028861;Västerås;1980;Enskild;Industritekniska Gymnasiet Bergslagen AB;5566081740;378;126;127;125;31;24;92;
Carlforsska gymnasiet;95805896;Västerås;1980;Kommunal;Västerås kommun;2120002080;1 087;382;370;335;62;33;58;
Edströmska;92009807;Västerås;1980;Kommunal;Västerås kommun;2120002080;409;146;138;125;22;16;41;
Grillska Gymnasiet Västerås;10433896;Västerås;1980;Enskild;Stadsmissionens Skolstiftelse;8020170794;507;208;159;140;44;21;73;
Hahrska gymnasiet;10342448;Västerås;1980;Kommunal;Västerås kommun;2120002080;348;141;98;109;8;29;46;
JENSEN Gymnasium Västerås;49170638;Västerås;1980;Enskild;Jensen Education College AB;5566358759;178;62;73;43;66;53;54;
KLARA Teoretiska Gymnasium Västerås;69270944;Västerås;1980;Enskild;KLARA Gymnasium Kunskap AB;5566303938;168;66;50;52;66;72;49;
Kopparlundsgymnasiet;46379730;Västerås;1980;Enskild;Västerås Entreprenörsgymnasium;8176058942;132;66;22;44;64;44;45;
Kunskapsgymnasiet Västerås;25379974;Västerås;1980;Enskild;Kunskapsskolan i Sverige Aktiebolag;5565661815;212;69;87;56;62;68;48;
Mälardalens Ridgymnasium Västerås;98032567;Västerås;1980;Enskild;Mälardalens Ridgymnasium Västerås Handelsbolag;9165808479;59;23;18;18;98;..;51;
NTI Gymnasiet Västerås;43154449;Västerås;1980;Enskild;NTI Gymnasiet Ellips AB;5565970471;257;76;92;89;13;24;64;
Praktiska Gymnasiet Västerås;96194948;Västerås;1980;Enskild;Praktiska Sverige AB;5562575786;258;94;92;72;50;27;36;
Realgymnasiet  Västerås;25955541;Västerås;1980;Enskild;Lärande i Sverige AB;5565715892;199;77;65;57;90;6;55;
Rudbeckianska gymnasiet;88025221;Västerås;1980;Kommunal;Västerås kommun;2120002080;1 330;514;375;441;53;42;64;
Skultuna gymnasieenhet;33537203;Västerås;1980;Kommunal;Västerås kommun;2120002080;24;18;6;.;67;..;50;
Thoren Business School Västerås;18042101;Västerås;1980;Enskild;Thorengruppen AB;5566139290;218;68;73;77;66;82;36;
Tranellska gymnasiet;14799321;Västerås;1980;Kommunal;Västerås kommun;2120002080;214;87;76;51;63;23;43;
Västerås Citygymnasium;56041699;Västerås;1980;Enskild;Västerås Citygymnasium AB;5567503890;154;62;50;42;65;89;22;
Västerås Idrottsgymnasium;45111086;Västerås;1980;Enskild;Västerås Idrottsgymnasium AB;5567802144;79;25;29;25;34;..;71;
Widénska gymnasiet;70955448;Västerås;1980;Kommunal;Västerås kommun;2120002080;588;200;191;197;44;10;80;
Yrkesgymnasiet Västerås;90685868;Västerås;1980;Enskild;Thorengruppen AB;5566139290;326;114;113;99;49;29;39;
Ingelstadgymnasiet;24501884;Växjö;0780;Enskild;Hushållningssällskapet Kalmar-Kronoberg-Blekinge;2620000071;277;100;90;87;64;..;59;
Katedralskolan 1;46707989;Växjö;0780;Kommunal;Växjö kommun;2120000662;356;128;120;108;52;30;83;
Katedralskolan 2;46986216;Växjö;0780;Kommunal;Växjö kommun;2120000662;228;77;74;77;84;19;71;
Katedralskolan 3;67924816;Växjö;0780;Kommunal;Växjö kommun;2120000662;254;64;96;94;65;25;70;
Katedralskolan 4;92805465;Växjö;0780;Kommunal;Växjö kommun;2120000662;357;139;124;94;57;33;78;
Katedralskolan 5;72276266;Växjö;0780;Kommunal;Växjö kommun;2120000662;118;76;20;22;64;52;50;
Kungsmadskolan 1;56084099;Växjö;0780;Kommunal;Växjö kommun;2120000662;220;84;72;64;68;16;69;
Kungsmadskolan 2;80711021;Växjö;0780;Kommunal;Växjö kommun;2120000662;382;153;126;103;55;26;54;
Kungsmadskolan 3;54927401;Växjö;0780;Kommunal;Växjö kommun;2120000662;135;58;50;27;14;39;40;
Kungsmadskolan 5;17648596;Växjö;0780;Kommunal;Växjö kommun;2120000662;240;86;83;71;9;15;52;
Kungsmadskolan 6;16720048;Växjö;0780;Kommunal;Växjö kommun;2120000662;229;81;77;71;72;11;52;
LBS Kreativa Gymnasiet Växjö;17083056;Växjö;0780;Enskild;Ljud & Bildskolan LBS AB;5564851649;138;33;62;43;30;31;57;
Praktiska Gymnasiet Växjö;39341381;Växjö;0780;Enskild;Praktiska Sverige AB;5562575786;134;53;45;36;28;70;32;
ProCivitas Privata Gymnasium Växjö;61176909;Växjö;0780;Enskild;ProCivitas Privata Gymnasium AB;5566157102;478;158;168;152;44;28;70;
Realgymnasiet i Växjö;50772536;Växjö;0780;Enskild;Lärande i Sverige AB;5565715892;79;29;14;36;97;14;58;
Skanskagymnasiet;43479922;Växjö;0780;Enskild;Skanskaskolan i Växjö AB;5567435994;64;14;18;32;31;23;69;
Teknikum 1;60088179;Växjö;0780;Kommunal;Växjö kommun;2120000662;231;99;66;66;75;55;34;
Teknikum 2;28391147;Växjö;0780;Kommunal;Växjö kommun;2120000662;142;42;48;52;11;42;63;
Teknikum 3;77843821;Växjö;0780;Kommunal;Växjö kommun;2120000662;146;140;6;.;52;43;48;
Teknikum 4;90347955;Växjö;0780;Kommunal;Växjö kommun;2120000662;228;83;75;70;..;34;54;
Thoren Business School Växjö;28592060;Växjö;0780;Enskild;Thorengruppen AB;5566139290;188;44;82;62;54;77;38;
Växjö Fria Fordongymnasium;29209307;Växjö;0780;Enskild;VFG Utbildning AB;5562496629;208;67;67;74;21;20;39;
Växjö Fria Gymnasium;21778322;Växjö;0780;Enskild;Växjö Fria Gymnasium AB;5565847836;579;185;199;195;61;27;63;
Fria Läroverken i Ystad;31380193;Ystad;1286;Enskild;Gymnasieskolor i Syd AB;5569306979;145;59;45;41;52;27;33;
Praktiska Gymnasiet Ystad;90290154;Ystad;1286;Enskild;Praktiska Sverige AB;5562575786;280;108;96;76;34;20;35;
Ystad Gymnasium, Område 1;25847233;Ystad;1286;Kommunal;Ystad kommun;2120001181;293;113;105;75;71;15;51;
Ystad Gymnasium, Område 2;62612992;Ystad;1286;Kommunal;Ystad kommun;2120001181;322;101;111;110;40;24;64;
Ystad Gymnasium, Område 3;85485803;Ystad;1286;Kommunal;Ystad kommun;2120001181;541;182;178;181;55;11;68;
Ystad Gymnasium, Område 4;16161214;Ystad;1286;Kommunal;Ystad kommun;2120001181;113;58;38;17;44;46;17;
Ystad Gymnasium, Område 5;92816527;Ystad;1286;Kommunal;Ystad kommun;2120001181;380;147;130;103;24;12;49;
Karlbergsgymnasiet 1;16848652;Åmål;1492;Kommunal;Åmåls kommun;2120001587;395;133;141;121;49;29;47;
Karlbergsgymnasiet 2;88429477;Åmål;1492;Kommunal;Åmåls kommun;2120001587;368;113;120;135;46;36;55;
Karlbergsgymnasiet 3;94975733;Åmål;1492;Kommunal;Åmåls kommun;2120001587;25;15;7;3;..;60;..;
Bobergsgymnasiet;56802300;Ånge;2260;Kommunal;Ånge kommun;2120002387;239;86;85;68;38;16;37;
Jämtlands Gymn, Åre 1;15149235;Åre;2321;Kommunal;Jämtlands Gymnasieförbund;2220001636;197;71;52;74;51;13;77;
Jämtlands Gymn, Åre 2;48336642;Åre;2321;Kommunal;Jämtlands Gymnasieförbund;2220001636;84;25;30;29;26;26;42;
Årjängs gymnasieskola;77379848;Årjäng;1765;Kommunal;Årjängs kommun;2120001835;50;26;10;14;58;48;32;
Vuxenutbildningscentrum IM;29535640;Åstorp;1277;Kommunal;Åstorps kommun;2120000936;65;37;22;6;48;63;..;
Bildningscentrum Facetten;24538846;Åtvidaberg;0561;Kommunal;Åtvidabergs kommun;2120000415;239;87;99;53;38;20;52;
Haganässkolan 1;67422309;Älmhult;0765;Kommunal;Älmhults kommun;2120000647;374;151;93;130;43;40;41;
Haganässkolan2;67058407;Älmhult;0765;Kommunal;Älmhults kommun;2120000647;26;7;6;13;50;100;58;
Älvdalens Utbildningscentrum;34421265;Älvdalen;2039;Enskild;Älvdalens Utbildningscentrum AB;5567759120;344;115;114;115;31;..;52;
Gymnasieutb. Älvkarleby komvux;49279427;Älvkarleby;0319;Kommunal;Älvkarleby kommun;2120000258;19;14;1;4;..;..;..;
Älvsbyns gymnasium;15791044;Älvsbyn;2560;Kommunal;Älvsbyns kommun;2120002734;158;57;48;53;37;23;51;
Ängelholms gymnasieskola Ro 2;65392939;Ängelholm;1292;Kommunal;Ängelholms kommun;2120000977;545;191;176;178;53;16;70;
Ängelholms gymnasieskola Ro 3;98696836;Ängelholm;1292;Kommunal;Ängelholms kommun;2120000977;233;94;71;68;53;19;55;
Ängelholms gymnasieskola Ro 4;82160887;Ängelholm;1292;Kommunal;Ängelholms kommun;2120000977;364;188;79;97;33;22;43;
Ängelholms gymnasieskola Ro 6;27527812;Ängelholm;1292;Kommunal;Ängelholms kommun;2120000977;288;100;112;76;43;15;74;
Öckerö Seglande gymnasieskola;77358716;Öckerö;1407;Kommunal;Öckerö kommun;2120001280;304;110;101;93;58;5;86;
Drottning Blankas Gymnasieskola Örebro;64648566;Örebro;1880;Enskild;DBGY Juvelen AB;5565789129;298;113;91;94;75;50;35;
Grillska Gymnasiet Örebro;49739986;Örebro;1880;Enskild;Stadsmissionens Skolstiftelse;8020170794;401;149;128;124;26;41;51;
JENSEN Gymnasium Örebro;92192566;Örebro;1880;Enskild;Jensen Education College AB;5566358759;217;78;62;77;66;68;45;
Karolinska gymnasiet;56886667;Örebro;1880;Kommunal;Örebro kommun;2120001967;895;314;293;288;69;23;76;
LBS Kreativa Gymnasiet Örebro;94207720;Örebro;1880;Enskild;Ljud & Bildskolan LBS AB;5564851649;221;73;74;74;37;18;63;
NTI Gymnasiet Örebro;29225010;Örebro;1880;Enskild;NTI Gymnasiet Ellips AB;5565970471;159;53;47;59;16;36;49;
Praktiska Gymnasiet Örebro;18691102;Örebro;1880;Enskild;Praktiska Sverige AB;5562575786;296;121;94;81;11;46;33;
Proffsgymnasiet;70302356;Örebro;1880;Enskild;Proffsgymnasiet Örebro AB;5564869161;157;103;48;6;13;41;29;
Realgymnasiet i Örebro;28482422;Örebro;1880;Enskild;Lärande i Sverige AB;5565715892;126;45;38;43;91;8;59;
Rudbecksgymnasiet;65421426;Örebro;1880;Kommunal;Örebro kommun;2120001967;1 184;414;383;387;65;27;67;
Rudbecksgymnasiet RGD-RGH;62394916;Örebro;1880;Kommunal;Örebro kommun;2120001967;68;27;19;22;54;40;50;
Rytmus Örebro;67908927;Örebro;1880;Enskild;Rytmus AB;5564648979;106;38;36;32;60;9;66;
Thoren Business School Örebro;72071234;Örebro;1880;Enskild;Thorengruppen AB;5566139290;763;262;245;256;56;50;58;
Tullängsgymnasiet;24349146;Örebro;1880;Kommunal;Örebro kommun;2120001967;937;337;331;269;18;16;61;
Tullängsgymnasiet RGD-RGH;83605345;Örebro;1880;Kommunal;Örebro kommun;2120001967;74;29;24;21;..;53;32;
Virginska gymnasiet;15933512;Örebro;1880;Kommunal;Örebro kommun;2120001967;1 346;702;346;298;59;24;58;
Virginska gymnasiet RGD-RGH;12198363;Örebro;1880;Kommunal;Örebro kommun;2120001967;110;44;24;42;61;55;34;
Yrkesgymnasiet Örebro;47692481;Örebro;1880;Enskild;Thorengruppen AB;5566139290;214;82;67;65;62;63;29;
Örkelljunga Utb.centrum, gy.;64693272;Örkelljunga;1257;Kommunal;Örkelljunga kommun;2120000878;39;33;3;3;31;41;..;
Hampnäs gymnasium;18072172;Örnsköldsvik;2284;Enskild;Impius Vård och Utbildning AB;5566824693;61;24;22;15;30;..;57;
