Statistik från Skolverket, https://www.skolverket.se

Gymnasieskola - Antal elever
Valt läsår: 2018/19


Skola;Skol-enhetskod;Skolkommun;Kommun-kod;Typ av huvudman;Huvudman;Huvudman orgnr;Antal elever;Antal elever skolår 1;Antal elever skolår 2;Antal elever skolår 3;Andel kvinnor (%);Andel m utl bakgr (%);Andel m högutb föräldrar (%);
Dragonskolan EE;93659517;Umeå;2480;Kommunal;Umeå;2120002627;170;59;53;58;8;9;54;
Dragonskolan EK;79309485;Umeå;2480;Kommunal;Umeå;2120002627;372;126;126;120;60;6;72;
Dragonskolan GL;61175914;Umeå;2480;Kommunal;Umeå;2120002627;144;71;47;26;57;21;47;
Dragonskolan HV;73316818;Umeå;2480;Kommunal;Umeå;2120002627;96;32;32;32;99;..;69;
Dragonskolan IM;80027750;Umeå;2480;Kommunal;Umeå;2120002627;62;.;16;46;26;100;..;
Dragonskolan IN;27859889;Umeå;2480;Kommunal;Umeå;2120002627;54;22;21;11;..;35;30;
Dragonskolan NA;16130958;Umeå;2480;Kommunal;Umeå;2120002627;254;96;86;72;50;26;67;
Dragonskolan RH;29161632;Umeå;2480;Kommunal;Umeå;2120002627;9;2;2;5;..;..;..;
Dragonskolan SA;82195565;Umeå;2480;Kommunal;Umeå;2120002627;282;97;97;88;65;14;71;
Dragonskolan TE;33596572;Umeå;2480;Kommunal;Umeå;2120002627;264;94;90;80;18;9;81;
Dragonskolan VF;45541222;Umeå;2480;Kommunal;Umeå;2120002627;37;12;13;12;..;..;70;
Dragonskolans Elitidrottsgymnasium;77713695;Umeå;2480;Kommunal;Umeå;2120002627;331;123;100;108;42;4;76;
Forslundagymnasiet GY;63451147;Umeå;2480;Kommunal;Umeå;2120002627;147;72;44;31;52;10;44;
Midgårdsskolan ESBIL;51131594;Umeå;2480;Kommunal;Umeå;2120002627;66;27;23;16;80;..;71;
Midgårdsskolan ESDAN;89680395;Umeå;2480;Kommunal;Umeå;2120002627;43;17;12;14;98;..;79;
Midgårdsskolan ESEST;53696633;Umeå;2480;Kommunal;Umeå;2120002627;61;23;17;21;70;..;72;
Midgårdsskolan ESMUS;27440210;Umeå;2480;Kommunal;Umeå;2120002627;160;55;51;54;63;6;81;
Midgårdsskolan ESTEA;62758285;Umeå;2480;Kommunal;Umeå;2120002627;41;6;16;19;88;..;76;
Midgårdsskolan IM;37471443;Umeå;2480;Kommunal;Umeå;2120002627;230;122;58;50;35;72;17;
Midgårdsskolan NA;16218090;Umeå;2480;Kommunal;Umeå;2120002627;85;25;29;31;45;22;73;
Midgårdsskolan RL;61197669;Umeå;2480;Kommunal;Umeå;2120002627;12;.;.;12;..;..;..;
Midgårdsskolan SA;64667996;Umeå;2480;Kommunal;Umeå;2120002627;122;46;44;32;65;11;72;
Midgårdsskolan VO;17812651;Umeå;2480;Kommunal;Umeå;2120002627;59;22;22;15;68;47;32;
Minervagymnasium;23544320;Umeå;2480;Enskild;Minervaskolan i Umeå AB;5565735049;517;161;179;177;61;21;81;
NTI Gymnasiet Umeå;57668673;Umeå;2480;Enskild;Nordens Teknikerinstitut Aktiebolag (Nti);5561203679;196;69;71;56;19;11;62;
Thoren Business School Umeå;69040241;Umeå;2480;Enskild;Thorengruppen AB;5566139290;114;49;40;25;60;40;39;
Umeå Internationella Gymnasium;63993414;Umeå;2480;Enskild;Folkuniversitetet Uppdrag Norr Aktiebolag;5566199260;69;22;24;23;68;19;59;
Umeå Waldorfskola, gy;49136871;Umeå;2480;Enskild;Stiftelsen Umeå Waldorfskola R Karlsson Mfl;8940012076;27;11;7;9;63;..;56;
Yrkesgymnasiet Umeå;91905819;Umeå;2480;Enskild;Thorengruppen AB;5566139290;130;54;42;34;31;33;35;
Väsby Nya Gymnasium;20855811;Upplands Väsby;0114;Kommunal;Upplands Väsby;2120000019;671;229;222;220;41;70;35;
Väsby Yrkesgymnasium;82372485;Upplands Väsby;0114;Enskild;Energy Maintenance Sweden AB;5568089246;29;6;17;6;..;100;..;
Väsby Yrkesgymnasium (f.d. Peabskolan);54882637;Upplands Väsby;0114;Enskild;Energy Maintenance Sweden AB;5568089246;115;45;41;29;..;43;23;
Upplands-Brogymnasiet;53923398;Upplands-Bro;0139;Kommunal;Upplands-Bro;2120000100;994;425;314;255;35;40;42;
Ansgargymnasiet;74560191;Uppsala;0380;Enskild;Ansgarskolorna AB;5565835146;114;40;35;39;40;28;62;
Celsiusskolan;47844862;Uppsala;0380;Kommunal;Uppsala;2120003005;1 071;343;373;355;42;20;62;
CULTUS Gymnasieskola;22239675;Uppsala;0380;Enskild;Victum Utveckling AB;5566793492;73;27;23;23;56;36;34;
Fyrisskolan;72984079;Uppsala;0380;Kommunal;Uppsala;2120003005;635;268;174;193;28;49;51;
Grillska Gymnasiet Uppsala;36480690;Uppsala;0380;Enskild;Stadsmissionens Skolstiftelse;8020170794;375;160;132;83;47;20;50;
Hagströmska gymnasiet Uppsala;24787883;Uppsala;0380;Enskild;Hagströmska Gymnasiet AB;5567550461;104;51;36;17;93;36;41;
Internationella Gymnasiet;32995170;Uppsala;0380;Enskild;Folkuniversitetet Stiftelsen Kursverksamheten Vid Uppsala Universitet;8176007055;180;76;62;42;46;66;38;
JENSEN Gymnasium Uppsala;61674097;Uppsala;0380;Enskild;Jensen Education College AB;5566358759;363;141;130;92;61;38;54;
Katedralskolan;32550660;Uppsala;0380;Kommunal;Uppsala;2120003005;1 204;391;389;424;62;26;77;
Kunskapsgymnasiet Uppsala;93488613;Uppsala;0380;Enskild;Kunskapsskolan i Sverige Aktiebolag;5565661815;185;69;63;53;39;48;49;
Linnégymnasiet;45600034;Uppsala;0380;Kommunal;Uppsala;2120003005;134;51;40;43;57;26;54;
Lundellska skolan;59599256;Uppsala;0380;Kommunal;Uppsala;2120003005;1 160;417;401;342;50;27;65;
Magelungens Gymnasium Uppsala;45466628;Uppsala;0380;Enskild;Magelungen Utveckling AB;5564891447;51;29;22;.;45;..;61;
NTI Gymnasiet Uppsala;52048443;Uppsala;0380;Enskild;IT Gymnasiet Sverige AB;5565970471;398;146;135;117;13;19;62;
Praktiska Uppsala;69865450;Uppsala;0380;Enskild;Praktiska Sverige AB;5562575786;215;87;68;60;23;31;22;
Realgymnasiet Uppsala;31112935;Uppsala;0380;Enskild;Lärande i Sverige AB;5565715892;157;66;49;42;92;10;44;
Rosendalsgymnasiet;26957025;Uppsala;0380;Kommunal;Uppsala;2120003005;922;285;296;341;53;25;82;
Sprintgymnasiet;82849173;Uppsala;0380;Kommunal;Uppsala;2120003005;258;55;54;149;26;100;5;
Thoren Business School Uppsala;90509211;Uppsala;0380;Enskild;Thorengruppen AB;5566139290;286;81;95;110;58;36;45;
Uppsala estetiska gymnasium;43277545;Uppsala;0380;Kommunal;Uppsala;2120003005;227;99;69;59;57;13;61;
Uppsala yrkesgymnasium Ekeby;37316242;Uppsala;0380;Kommunal;Uppsala;2120003005;417;161;125;131;41;28;32;
Uppsala yrkesgymnasium Jälla;20173336;Uppsala;0380;Kommunal;Uppsala;2120003005;449;199;141;109;28;26;27;
Uven gymnasiet;34672151;Uppsala;0380;Kommunal;Uppsala;2120003005;139;90;32;17;41;55;31;
Yrkesgymnasiet Uppsala;49872493;Uppsala;0380;Enskild;Thorengruppen AB;5566139290;158;79;51;28;34;29;19;
Yrkesplugget Uppsala;39147056;Uppsala;0380;Enskild;Yrkesplugget i Sverige AB;5566753736;228;84;77;67;16;18;29;
Uppvidinge gymnasieskola;11953769;Uppvidinge;0760;Kommunal;Uppvidinge;2120000605;126;55;52;19;37;66;17;
Fenix kunskapscentrum/gymn;50393060;Vaggeryd;0665;Kommunal;Vaggeryd;2120000522;223;81;72;70;43;30;50;
Fenix kunskapscentrum/IM;50146546;Vaggeryd;0665;Kommunal;Vaggeryd;2120000522;121;43;64;14;25;79;14;
Vallentuna gymnasium;85788659;Vallentuna;0115;Kommunal;Vallentuna;2120000027;352;122;129;101;27;43;28;
Vansbro utbildningscenter gy.;95340745;Vansbro;2021;Kommunal;Västerdalarnas utbildningsförbund;2220003145;185;95;86;4;35;45;23;
Academy of Music and Business Vara;54382141;Vara;1470;Enskild;Academy of Music and Business Education Vara AB;5590489760;58;29;29;.;69;..;57;
Lagmansgymnasiet;59521477;Vara;1470;Kommunal;Vara;2120002924;392;172;145;75;34;21;32;
Drottning Blankas Gymnasieskola Varberg;92442684;Varberg;1383;Enskild;Drottning Blankas Gymnasieskola AB;5565668794;218;69;73;76;69;24;40;
LBS Ljud & Bildskolan Varberg;66095163;Varberg;1383;Enskild;Ljud & Bildskolan Lbs AB;5564851649;136;44;47;45;23;13;51;
Munkagårdsgymnasiet;38544187;Varberg;1383;Landsting;Hallands Läns Landsting;2321000115;289;108;99;82;49;4;37;
Peder Skrivares skola Enhet 1;54599691;Varberg;1383;Kommunal;Varberg;2120001249;534;202;167;165;59;14;57;
Peder Skrivares skola Enhet 2;54004368;Varberg;1383;Kommunal;Varberg;2120001249;525;199;169;157;45;14;74;
Peder Skrivares skola Enhet 3;54467211;Varberg;1383;Kommunal;Varberg;2120001249;385;139;132;114;17;9;38;
Peder Skrivares skola Enhet 4;54361562;Varberg;1383;Kommunal;Varberg;2120001249;143;53;48;42;29;67;12;
Sveriges Ridgymnasium Varberg;23517683;Varberg;1383;Enskild;Sveriges Ridgymnasium AB;5566814504;87;42;23;22;98;..;49;
Sundsgymnasiet;31975673;Vellinge;1233;Kommunal;Vellinge;2120001033;826;328;251;247;45;15;72;
Njudungsgymnasiet 1;61119556;Vetlanda;0685;Kommunal;Vetlanda;2120000571;166;51;67;48;33;80;10;
Njudungsgymnasiet 2;82251333;Vetlanda;0685;Kommunal;Vetlanda;2120000571;237;86;74;77;32;22;42;
Njudungsgymnasiet 3;99864908;Vetlanda;0685;Kommunal;Vetlanda;2120000571;210;85;64;61;75;25;45;
Njudungsgymnasiet 4;27106031;Vetlanda;0685;Kommunal;Vetlanda;2120000571;231;89;83;59;57;14;47;
Njudungsgymnasiet 5;59463950;Vetlanda;0685;Kommunal;Vetlanda;2120000571;217;73;74;70;11;27;56;
Malgomajskolan;63931325;Vilhelmina;2462;Kommunal;Vilhelmina;2120002601;359;127;111;121;44;27;32;
Vimmerby gymnasium 1;44586618;Vimmerby;0884;Kommunal;Vimmerby;2120000787;98;50;48;.;23;80;..;
Vimmerby gymnasium 2;57391913;Vimmerby;0884;Kommunal;Vimmerby;2120000787;292;92;99;101;61;22;47;
Vimmerby gymnasium 3;75374280;Vimmerby;0884;Kommunal;Vimmerby;2120000787;142;56;43;43;13;20;34;
Dammsdal gymnasieskola;12807435;Vingåker;0428;Landsting;Södermanlands Läns Landsting;2321000032;17;8;3;6;..;..;65;
Slottsskolan 7-9;52426554;Vingåker;0428;Kommunal;Vingåker;2120000308;4;4;.;.;..;..;..;
Sundlergymnasiet;46148350;Vårgårda;1442;Kommunal;Vårgårda;2120001454;377;175;101;101;45;38;33;
Birger Sjöberggymnasiet 1;50133877;Vänersborg;1487;Kommunal;Kunskapsförbundet väst;2220002998;1 045;415;332;298;40;42;44;
Fridagymnasiet, Vänersborg;74919147;Vänersborg;1487;Enskild;Fridaskolorna AB;5564515988;224;76;73;75;53;13;72;
Liljaskolan, sektor A;90240730;Vännäs;2460;Kommunal;Vännäs;2120002841;192;49;75;68;21;9;38;
Liljaskolan, sektor B;84908877;Vännäs;2460;Kommunal;Vännäs;2120002841;225;117;49;59;38;33;26;
Liljaskolan, sektor C;78389879;Vännäs;2460;Kommunal;Vännäs;2120002841;205;156;23;26;23;61;25;
Gustavsbergs gymnasium ,G2,;24277564;Värmdö;0120;Kommunal;Värmdö;2120000035;317;140;76;101;41;66;25;
Mälardalens Ridgymnasium Gustavsberg;88956420;Värmdö;0120;Enskild;Mälardalens Ridgymnasium AB;5569516742;28;11;10;7;100;..;54;
Värmdö gymnasium;44412461;Värmdö;0120;Kommunal;Värmdö;2120000035;1 212;437;384;391;62;12;82;
Värmdö Tekniska gymnasieskola;34002355;Värmdö;0120;Enskild;Värmdö Tekniska Utbildningar Aktiebolag, Vtu;5563836757;228;72;89;67;5;50;21;
Finnvedens Gymnasium 1;16577552;Värnamo;0683;Kommunal;Värnamo;2120000555;186;152;12;22;25;74;16;
Finnvedens Gymnasium 2;36355200;Värnamo;0683;Kommunal;Värnamo;2120000555;330;137;99;94;66;31;46;
Finnvedens Gymnasium 3;96920524;Värnamo;0683;Kommunal;Värnamo;2120000555;284;101;89;94;38;24;40;
Finnvedens Gymnasium 4;18217765;Värnamo;0683;Kommunal;Värnamo;2120000555;439;157;171;111;36;26;59;
Gamlebygymnasiet;14677676;Västervik;0883;Enskild;Hushållningssällskapet Kalmar-Kronoberg-Blekinge;2620000071;137;61;37;39;58;..;27;
Västerviks gymnasium Ro 1;96152872;Västervik;0883;Kommunal;Västervik;2120000779;191;70;63;58;14;20;38;
Västerviks gymnasium Ro 2;77835341;Västervik;0883;Kommunal;Västervik;2120000779;67;24;26;17;75;48;18;
Västerviks gymnasium Ro 3;70803636;Västervik;0883;Kommunal;Västervik;2120000779;435;150;136;149;54;14;50;
Västerviks gymnasium Ro 4;44041939;Västervik;0883;Kommunal;Västervik;2120000779;170;76;42;52;31;76;12;
Västerviks gymnasium RO5;49576295;Västervik;0883;Kommunal;Västervik;2120000779;186;57;56;73;47;21;74;
ABB Industrigymnasium Västerås;66028861;Västerås;1980;Enskild;Industritekniska Gymnasiet Bergslagen AB;5566081740;330;126;95;109;43;21;83;
Carlforsska gymnasiet;77712952;Västerås;1980;Kommunal;Västerås;2120002080;456;151;151;154;73;40;49;
Carlforsska gymnasiet EK HA;23797825;Västerås;1980;Kommunal;Västerås;2120002080;319;117;107;95;50;25;57;
Carlforsska gymnasiet IM;57999564;Västerås;1980;Kommunal;Västerås;2120002080;275;97;77;101;35;64;17;
Edströmska;92009807;Västerås;1980;Kommunal;Västerås;2120002080;344;133;108;103;12;29;28;
Grillska Gymnasiet Västerås;10433896;Västerås;1980;Enskild;Stadsmissionens Skolstiftelse;8020170794;394;141;126;127;43;12;70;
Hahrska gymnasiet;10342448;Västerås;1980;Kommunal;Västerås;2120002080;379;159;134;86;26;34;30;
JENSEN Gymnasium Västerås;49170638;Västerås;1980;Enskild;Jensen Education College AB;5566358759;116;52;40;24;60;66;46;
Kopparlundsgymnasiet;46379730;Västerås;1980;Enskild;Västerås Entreprenörsgymnasium;8176058942;135;62;40;33;66;39;37;
Kunskapsgymnasiet Västerås;25379974;Västerås;1980;Enskild;Kunskapsskolan i Sverige Aktiebolag;5565661815;257;125;66;66;59;55;57;
Mälardalens Ridgymnasium Västerås;98032567;Västerås;1980;Enskild;Mälardalens Ridgymnasium Västerås Handelsbolag;9165808479;44;16;15;13;98;..;55;
NTI Gymnasiet Västerås;43154449;Västerås;1980;Enskild;IT Gymnasiet Sverige AB;5565970471;178;70;61;47;16;25;50;
Praktiska Västerås;96194948;Västerås;1980;Enskild;Praktiska Sverige AB;5562575786;185;75;66;44;54;30;26;
Realgymnasiet  Västerås;25955541;Västerås;1980;Enskild;Lärande i Sverige AB;5565715892;200;78;66;56;90;7;39;
Rudbeckianska gymnasiet;88025221;Västerås;1980;Kommunal;Västerås;2120002080;1 341;470;463;408;57;41;60;
Skultuna gymnasieenhet;33537203;Västerås;1980;Kommunal;Västerås;2120002080;11;3;5;3;..;..;..;
Thoren Business School Västerås;18042101;Västerås;1980;Enskild;Thorengruppen AB;5566139290;337;104;114;119;57;57;44;
Tranellska gymnasiet;14799321;Västerås;1980;Kommunal;Västerås;2120002080;163;81;46;36;53;26;31;
Västerås Citygymnasium;56041699;Västerås;1980;Enskild;Västerås Citygymnasium AB;5567503890;263;97;94;72;49;83;12;
Västerås Idrottsgymnasium;45111086;Västerås;1980;Enskild;Västerås Idrottsgymnasium AB;5567802144;80;24;28;28;28;16;50;
Widénska gymnasiet;70955448;Västerås;1980;Kommunal;Västerås;2120002080;561;197;175;189;45;8;70;
Wijkmanska gymnasiet;68824244;Västerås;1980;Kommunal;Västerås;2120002080;301;113;83;105;13;41;41;
Yrkesgymnasiet Västerås;90685868;Västerås;1980;Enskild;Thorengruppen AB;5566139290;220;86;78;56;44;34;29;
Ingelstadgymnasiet;24501884;Växjö;0780;Enskild;Hushållningssällskapet Kalmar-Kronoberg-Blekinge;2620000071;232;81;76;75;73;..;44;
Katedralskolan 1;46707989;Växjö;0780;Kommunal;Växjö;2120000662;358;120;127;111;52;25;80;
Katedralskolan 2;46986216;Växjö;0780;Kommunal;Växjö;2120000662;235;88;70;77;76;22;66;
Katedralskolan 3;67924816;Växjö;0780;Kommunal;Växjö;2120000662;376;157;102;117;65;26;64;
Katedralskolan 4;92805465;Växjö;0780;Kommunal;Växjö;2120000662;357;93;150;114;59;22;69;
Kungsmadskolan 1;56084099;Växjö;0780;Kommunal;Växjö;2120000662;230;80;74;76;57;29;57;
Kungsmadskolan 2;80711021;Växjö;0780;Kommunal;Växjö;2120000662;296;114;88;94;47;28;37;
Kungsmadskolan 3;54927401;Växjö;0780;Kommunal;Växjö;2120000662;228;62;96;70;24;91;13;
Kungsmadskolan 5;17648596;Växjö;0780;Kommunal;Växjö;2120000662;195;70;65;60;8;16;38;
Kungsmadskolan 6;16720048;Växjö;0780;Kommunal;Växjö;2120000662;187;66;64;57;79;17;35;
LBS Ljud & Bildskolan Växjö;17083056;Växjö;0780;Enskild;Ljud & Bildskolan Lbs AB;5564851649;74;43;31;.;16;26;61;
Praktiska Växjö;39341381;Växjö;0780;Enskild;Praktiska Sverige AB;5562575786;187;80;55;52;26;80;14;
ProCivitas Privata Gymnasium Växjö;61176909;Växjö;0780;Enskild;ProCivitas Privata Gymnasium AB;5566157102;394;165;127;102;51;12;67;
Skanskagymnasiet;43479922;Växjö;0780;Enskild;Skanskaskolan i Växjö AB;5567435994;87;30;27;30;40;14;71;
Teknikum 1;60088179;Växjö;0780;Kommunal;Växjö;2120000662;245;102;72;71;61;40;39;
Teknikum 2;28391147;Växjö;0780;Kommunal;Växjö;2120000662;385;130;140;115;7;31;54;
Teknikum 3;77843821;Växjö;0780;Kommunal;Växjö;2120000662;148;109;23;16;39;63;25;
Växjö Fria Fordongymnasium;29209307;Växjö;0780;Enskild;VFG Utbildning AB;5562496629;221;119;52;50;10;48;19;
Växjö Fria Gymnasium;21778322;Växjö;0780;Enskild;Växjö Fria Gymnasium AB;5565847836;465;216;147;102;57;41;49;
Fria Läroverken i Ystad;31380193;Ystad;1286;Enskild;Gymnasieskolor i Syd AB;5569306979;130;56;50;24;47;21;35;
Praktiska Ystad;90290154;Ystad;1286;Enskild;Praktiska Sverige AB;5562575786;178;77;61;40;38;31;23;
Ystad Gymnasium, område 1;25847233;Ystad;1286;Kommunal;Ystad;2120001181;238;89;75;74;65;26;36;
Ystad Gymnasium, område 2;62612992;Ystad;1286;Kommunal;Ystad;2120001181;318;114;110;94;34;25;70;
Ystad Gymnasium, område 3;85485803;Ystad;1286;Kommunal;Ystad;2120001181;254;98;72;84;68;13;54;
Ystad Gymnasium, område 4;16161214;Ystad;1286;Kommunal;Ystad;2120001181;183;107;49;27;31;81;13;
Ystad Gymnasium, område 5;92816527;Ystad;1286;Kommunal;Ystad;2120001181;342;139;118;85;21;14;38;
Ystad Gymnasium, område 6;98387869;Ystad;1286;Kommunal;Ystad;2120001181;244;88;84;72;49;14;54;
Karlbergsgymnasiet 1;16848652;Åmål;1492;Kommunal;Åmål;2120001587;275;113;104;58;60;29;40;
Karlbergsgymnasiet 2;88429477;Åmål;1492;Kommunal;Åmål;2120001587;214;113;52;49;54;39;41;
Karlbergsgymnasiet 3;94975733;Åmål;1492;Kommunal;Åmål;2120001587;287;103;79;105;29;22;59;
Bobergsgymnasiet;56802300;Ånge;2260;Kommunal;Ånge;2120002387;215;109;52;54;42;37;27;
Jämtlands Gymn, Åre;15149235;Åre;2321;Kommunal;Jämtlands gymnasieförbund;2220001636;181;69;52;60;43;20;63;
Jämtlands Gymn, Åre 2;48336642;Åre;2321;Kommunal;Jämtlands gymnasieförbund;2220001636;159;59;78;22;28;52;22;
Årjängs gymnasieskola;77379848;Årjäng;1765;Kommunal;Årjäng;2120001835;113;47;33;33;26;66;15;
Vuxenutbildningscentrum IM;29535640;Åstorp;1277;Kommunal;Åstorp;2120000936;79;76;.;3;30;76;..;
Bildningscentrum Facetten 1;11620837;Åtvidaberg;0561;Kommunal;Åtvidaberg;2120000415;23;7;15;1;..;70;..;
Bildningscentrum Facetten 2;13981977;Åtvidaberg;0561;Kommunal;Åtvidaberg;2120000415;57;30;12;15;..;30;51;
Bildningscentrum Facetten 3;24538846;Åtvidaberg;0561;Kommunal;Åtvidaberg;2120000415;126;42;44;40;21;11;52;
Bildningscentrum Facetten 4;36886750;Åtvidaberg;0561;Kommunal;Åtvidaberg;2120000415;56;17;21;18;57;20;27;
Haganässkolan 1;67422309;Älmhult;0765;Kommunal;Älmhult;2120000647;213;88;61;64;36;52;17;
Haganässkolan2;67058407;Älmhult;0765;Kommunal;Älmhult;2120000647;310;99;125;86;45;40;50;
Älvdalens Utbildningscentrum;34421265;Älvdalen;2039;Enskild;Älvdalens Utbildningscentrum AB;5567759120;228;82;78;68;21;..;34;
Gymnasieutb. Älvkarleby komvux;49279427;Älvkarleby;0319;Kommunal;Älvkarleby;2120000258;13;8;2;3;..;..;..;
Älvsbyns gymnasium;15791044;Älvsbyn;2560;Kommunal;Älvsbyn;2120002734;206;59;63;84;37;41;43;
Ängelholms gymnasieskola Ro 1;55010709;Ängelholm;1292;Kommunal;Ängelholm;2120000977;111;111;.;.;30;86;12;
Ängelholms gymnasieskola Ro 2;65392939;Ängelholm;1292;Kommunal;Ängelholm;2120000977;440;152;137;151;50;18;65;
Ängelholms gymnasieskola Ro 3;98696836;Ängelholm;1292;Kommunal;Ängelholm;2120000977;356;120;119;117;59;14;50;
Ängelholms gymnasieskola Ro 4;82160887;Ängelholm;1292;Kommunal;Ängelholm;2120000977;213;88;66;59;29;10;44;
Ängelholms gymnasieskola Ro 5;23175129;Ängelholm;1292;Kommunal;Ängelholm;2120000977;68;25;20;23;..;15;43;
Ängelholms gymnasieskola Ro 7;99710631;Ängelholm;1292;Kommunal;Ängelholm;2120000977;15;5;3;7;..;..;..;
Öckerö Seglande gymnasieskola;77358716;Öckerö;1407;Kommunal;Öckerö;2120001280;302;109;104;89;58;7;76;
Drottning Blankas Gymnasieskola Örebro;64648566;Örebro;1880;Enskild;Plusgymnasiet AB;5565789129;270;90;83;97;66;50;27;
Grillska Gymnasiet Örebro;49739986;Örebro;1880;Enskild;Stadsmissionens Skolstiftelse;8020170794;375;140;117;118;31;41;41;
JENSEN Gymnasium Örebro;92192566;Örebro;1880;Enskild;Jensen Education College AB;5566358759;196;87;68;41;67;43;51;
Karolinska gymnasiet;56886667;Örebro;1880;Kommunal;Örebro;2120001967;1 144;438;374;332;66;36;59;
Kvinnerstagymnasiet;33249781;Örebro;1880;Kommunal;Örebro;2120001967;217;70;73;74;41;..;40;
LBS Ljud & Bildskolan Örebro;94207720;Örebro;1880;Enskild;Ljud & Bildskolan Lbs AB;5564851649;42;42;.;.;..;..;55;
NTI Gymnasiet Örebro;29225010;Örebro;1880;Enskild;IT Gymnasiet Sverige AB;5565970471;165;56;54;55;6;24;49;
Praktiska Örebro;18691102;Örebro;1880;Enskild;Praktiska Sverige AB;5562575786;190;84;59;47;6;59;18;
Proffsgymnasiet;70302356;Örebro;1880;Enskild;Fordonsutbildningar i Örebro Aktiebolag;5564869161;71;31;23;17;..;44;20;
Rudbecksgymnasiet;65421426;Örebro;1880;Kommunal;Örebro;2120001967;1 197;400;412;385;59;37;60;
Rudbecksgymnasiet RGD-RGH;62394916;Örebro;1880;Kommunal;Örebro;2120001967;56;19;23;14;73;45;54;
Rytmus Örebro;67908927;Örebro;1880;Enskild;Rytmus AB;5564648979;96;33;28;35;56;..;65;
Thoren Business School Örebro;72071234;Örebro;1880;Enskild;Thorengruppen AB;5566139290;547;199;162;186;57;38;55;
Tullängsgymnasiet;24349146;Örebro;1880;Kommunal;Örebro;2120001967;969;322;305;342;18;14;55;
Tullängsgymnasiet RGD-RGH;83605345;Örebro;1880;Kommunal;Örebro;2120001967;101;39;32;30;10;45;36;
Virginska gymnasiet;15933512;Örebro;1880;Kommunal;Örebro;2120001967;1 405;753;358;294;57;32;44;
Virginska gymnasiet RGD-RGH;12198363;Örebro;1880;Kommunal;Örebro;2120001967;142;46;44;52;54;49;28;
Yrkesgymnasiet Örebro;47692481;Örebro;1880;Enskild;Thorengruppen AB;5566139290;196;78;66;52;38;58;21;
Örkelljunga Utb.centrum, gy.;64693272;Örkelljunga;1257;Kommunal;Örkelljunga;2120000878;173;64;51;58;42;45;31;
Hampnäs gymnasium;18072172;Örnsköldsvik;2284;Enskild;Impius Vård och Utbildning AB;5566824693;56;20;15;21;34;..;46;
Höga kustens teoretiska gymnasium;65833454;Örnsköldsvik;2284;Enskild;Honesta Gymnasieskolor AB;5590258108;134;40;56;38;67;24;63;
Praktiska Örnsköldsvik;85188855;Örnsköldsvik;2284;Enskild;Praktiska Sverige AB;5562575786;159;77;50;32;41;21;33;
Örnsköldsviks Gymnasium Alfa 1;11341077;Örnsköldsvik;2284;Kommunal;Örnsköldsvik;2120002445;141;28;49;64;31;100;..;
Örnsköldsviks Gymnasium Beta;39528347;Örnsköldsvik;2284;Kommunal;Örnsköldsvik;2120002445;195;87;56;52;20;27;37;
Örnsköldsviks Gymnasium Delta;34988313;Örnsköldsvik;2284;Kommunal;Örnsköldsvik;2120002445;165;48;58;59;55;15;73;
Örnsköldsviks Gymnasium Gamma;85473846;Örnsköldsvik;2284;Kommunal;Örnsköldsvik;2120002445;235;78;77;80;34;6;42;
Örnsköldsviks Gymnasium Kappa;29744774;Örnsköldsvik;2284;Kommunal;Örnsköldsvik;2120002445;39;11;14;14;..;..;38;
Örnsköldsviks Gymnasium Lambda;89690587;Örnsköldsvik;2284;Kommunal;Örnsköldsvik;2120002445;385;146;120;119;64;14;52;
Örnsköldsviks Gymnasium Omega;28045567;Örnsköldsvik;2284;Kommunal;Örnsköldsvik;2120002445;315;112;99;104;68;10;58;
Örnsköldsviks Gymnasium Sigma;20768651;Örnsköldsvik;2284;Kommunal;Örnsköldsvik;2120002445;233;94;69;70;20;16;60;
Jämtlands Gymn, Fyrvalla 3A;32239920;Östersund;2380;Kommunal;Jämtlands gymnasieförbund;2220001636;295;109;99;87;21;10;36;
Jämtlands Gymn, Fyrvalla 3B;98781765;Östersund;2380;Kommunal;Jämtlands gymnasieförbund;2220001636;148;55;45;48;17;..;44;
Jämtlands Gymn, Fyrvalla 3C;33467604;Östersund;2380;Kommunal;Jämtlands gymnasieförbund;2220001636;105;44;40;21;..;15;36;
Jämtlands Gymn, Wargentin 1A;38880984;Östersund;2380;Kommunal;Jämtlands gymnasieförbund;2220001636;299;106;95;98;57;23;67;
Jämtlands Gymn, Wargentin 1B;28872974;Östersund;2380;Kommunal;Jämtlands gymnasieförbund;2220001636;287;87;96;104;33;19;60;
Jämtlands Gymn, Wargentin 1D;36869352;Östersund;2380;Kommunal;Jämtlands gymnasieförbund;2220001636;161;41;54;66;34;100;..;
Jämtlands Gymn, Wargentin 1E;69812576;Östersund;2380;Kommunal;Jämtlands gymnasieförbund;2220001636;346;178;91;77;53;10;62;
Jämtlands Gymn, Wargentin 2A;18686599;Östersund;2380;Kommunal;Jämtlands gymnasieförbund;2220001636;191;65;68;58;38;..;71;
Jämtlands Gymn, Wargentin 2B;93779220;Östersund;2380;Kommunal;Jämtlands gymnasieförbund;2220001636;417;144;130;143;68;14;62;
Jämtlands Gymn, Wargentin 2C;77797484;Östersund;2380;Kommunal;Jämtlands gymnasieförbund;2220001636;212;71;76;65;66;6;71;
