Statistik från Skolverket, https://www.skolverket.se

Gymnasieskola - Antal elever
Valt läsår: 2021/22


Skola;Skol-enhetskod;Skolkommun;Kommun-kod;Typ av huvudman;Huvudman;Huvudman orgnr;Antal elever;Antal elever skolår 1;Antal elever skolår 2;Antal elever skolår 3;Andel kvinnor (%);Andel m utl bakgr (%);Andel m högutb föräldrar (%);
NTI Gymnasiet Umeå;57668673;Umeå;2480;Enskild;NTI Gymnasiet Macro AB;5561203679;177;61;60;56;19;8;60;
Stylistgymnasiet Dragonskolan;98894655;Umeå;2480;Kommunal;Umeå;2120002627;16;16;.;.;100;..;..;
Thoren Business School Umeå;69040241;Umeå;2480;Enskild;Thorengruppen AB;5566139290;130;37;40;53;42;34;42;
Umeå Elitidrottsgymnasium;77713695;Umeå;2480;Kommunal;Umeå;2120002627;397;128;140;129;44;7;79;
Yrkesgymnasiet Umeå;91905819;Umeå;2480;Enskild;Thorengruppen AB;5566139290;158;60;47;51;44;25;41;
Väsby Nya Gymnasium;20855811;Upplands Väsby;0114;Kommunal;Upplands Väsby;2120000019;499;177;155;167;50;69;42;
Väsby Yrkesgymnasium (Skolenhet: 54882637);54882637;Upplands Väsby;0114;Enskild;Väsby Yrkesgymnasium AB;5568089246;101;29;34;38;..;44;32;
Upplands-Brogymnasiet;53923398;Upplands-Bro;0139;Kommunal;Upplands-Bro;2120000100;895;356;270;269;43;35;48;
Ansgargymnasiet;74560191;Uppsala;0380;Enskild;Ansgarskolorna AB;5565835146;99;24;40;35;42;42;57;
Bergstrands Gymnasium Uppsala;39147056;Uppsala;0380;Enskild;Bergstrands Gymnasium AB;5566753736;219;82;75;62;20;26;33;
Celsiusskolan;47844862;Uppsala;0380;Kommunal;Uppsala;2120003005;1 046;372;335;339;42;14;71;
CULTUS Gymnasieskola;22239675;Uppsala;0380;Enskild;Folkuniversitetet Stiftelsen Kursverksamheten Vid Uppsala Universitet;8176007055;89;46;23;20;69;67;21;
Drottning Blankas Gymnasieskola Uppsala;24787883;Uppsala;0380;Enskild;Hagströmska Gymnasiet AB;5567550461;85;37;27;21;84;19;56;
Drottning Blankas Gymnasieskola Uppsala 2;55472112;Uppsala;0380;Enskild;DBGY Juvelen AB;5565789129;48;32;16;.;83;27;63;
Ellen Fries gymnasium;56050416;Uppsala;0380;Kommunal;Uppsala;2120003005;364;199;124;41;53;43;46;
Fyrisskolan;72984079;Uppsala;0380;Kommunal;Uppsala;2120003005;396;69;135;192;36;49;56;
Grillska Gymnasiet Uppsala;36480690;Uppsala;0380;Enskild;Stadsmissionens Skolstiftelse;8020170794;400;119;138;143;39;24;55;
Hvilan Gymnasium Uppsala;35088634;Uppsala;0380;Enskild;Hvilan Utbildning AB;5566066980;9;9;.;.;..;..;..;
Internationella Gymnasiet;32995170;Uppsala;0380;Enskild;Folkuniversitetet Stiftelsen Kursverksamheten Vid Uppsala Universitet;8176007055;109;27;41;41;71;71;51;
JENSEN Gymnasium Uppsala;61674097;Uppsala;0380;Enskild;Jensen Education College AB;5566358759;394;152;119;123;62;49;58;
Katedralskolan;32550660;Uppsala;0380;Kommunal;Uppsala;2120003005;1 410;465;505;440;67;26;78;
Kunskapsgymnasiet Uppsala;93488613;Uppsala;0380;Enskild;Kunskapsskolan i Sverige Aktiebolag;5565661815;189;71;52;66;56;70;51;
Lundellska skolan;59599256;Uppsala;0380;Kommunal;Uppsala;2120003005;1 183;409;380;394;59;23;71;
Magelungens Gymnasium Uppsala;45466628;Uppsala;0380;Enskild;Magelungen Utveckling AB;5564891447;87;36;42;9;49;17;64;
NTI Gymnasiet Uppsala;52048443;Uppsala;0380;Enskild;NTI Gymnasiet Ellips AB;5565970471;533;216;180;137;14;23;73;
Praktiska Gymnasiet Uppsala;69865450;Uppsala;0380;Enskild;Praktiska Sverige AB;5562575786;252;93;81;78;20;28;41;
ProCivitas Privata Gymnasium Uppsala;69618988;Uppsala;0380;Enskild;ProCivitas Privata Gymnasium AB;5566157102;183;93;90;.;55;30;72;
Realgymnasiet Uppsala;31112935;Uppsala;0380;Enskild;Lärande i Sverige AB;5565715892;162;59;50;53;93;11;49;
Rosendalsgymnasiet;26957025;Uppsala;0380;Kommunal;Uppsala;2120003005;885;316;284;285;48;27;81;
Thoren Business School Uppsala;90509211;Uppsala;0380;Enskild;Thorengruppen AB;5566139290;253;76;79;98;53;32;55;
Uppsala estetiska gymnasium;43277545;Uppsala;0380;Kommunal;Uppsala;2120003005;279;111;84;84;62;15;72;
Uppsala yrkesgymnasium Ekeby;37316242;Uppsala;0380;Kommunal;Uppsala;2120003005;343;171;98;74;48;36;36;
Uppsala yrkesgymnasium Jälla;20173336;Uppsala;0380;Kommunal;Uppsala;2120003005;699;251;236;212;34;9;39;
Yrkesgymnasiet Uppsala;49872493;Uppsala;0380;Enskild;Thorengruppen AB;5566139290;187;72;62;53;41;44;26;
Uppvidinge Lärcenter;11953769;Uppvidinge;0760;Kommunal;Uppvidinge;2120000605;20;18;1;1;..;90;..;
Fenix 1;52334399;Vaggeryd;0665;Kommunal;Vaggeryd;2120000522;201;60;78;63;57;39;42;
Fenix 2;52305891;Vaggeryd;0665;Kommunal;Vaggeryd;2120000522;129;42;44;43;22;31;57;
Vallentuna gymnasium;85788659;Vallentuna;0115;Kommunal;Vallentuna;2120000027;374;141;131;102;41;22;42;
Vansbro utbildningscenter gy.;95340745;Vansbro;2021;Kommunal;Vansbro;2120002130;129;49;39;41;45;22;29;
Academy of Music and Business Vara;54382141;Vara;1470;Enskild;Academy of Music and Business Education Vara AB;5590489760;127;50;33;44;62;..;59;
Lagmansgymnasiet1;59521477;Vara;1470;Kommunal;Vara;2120002924;215;70;73;72;53;13;39;
Lagmansgymnasiet2;29221653;Vara;1470;Kommunal;Vara;2120002924;211;68;83;60;27;18;45;
Drottning Blankas Gymnasieskola Varberg;92442684;Varberg;1383;Enskild;DBGY Kronan AB;5565668794;176;68;47;61;66;30;51;
LBS Kreativa Gymnasiet Varberg;66095163;Varberg;1383;Enskild;Ljud & Bildskolan Lbs AB;5564851649;117;26;48;43;34;17;51;
Munkagårdsgymnasiet;38544187;Varberg;1383;Region;Region Halland;2321000115;291;110;97;84;58;3;43;
Peder Skrivares skola Enhet 1;54599691;Varberg;1383;Kommunal;Varberg;2120001249;686;245;220;221;62;14;63;
Peder Skrivares skola Enhet 2;54004368;Varberg;1383;Kommunal;Varberg;2120001249;534;182;162;190;47;10;78;
Peder Skrivares skola Enhet 3;54467211;Varberg;1383;Kommunal;Varberg;2120001249;449;151;141;157;21;8;44;
Peder Skrivares skola Enhet 4;54361562;Varberg;1383;Kommunal;Varberg;2120001249;156;86;57;13;43;59;20;
Sveriges Ridgymnasium Varberg;23517683;Varberg;1383;Enskild;Sveriges Ridgymnasium AB;5566814504;79;31;23;25;99;..;51;
Sundsgymnasiet;31975673;Vellinge;1233;Kommunal;Vellinge;2120001033;793;300;246;247;43;10;81;
Njudungsgymnasiet 1;61119556;Vetlanda;0685;Kommunal;Vetlanda;2120000571;57;26;26;5;61;72;..;
Njudungsgymnasiet 2;82251333;Vetlanda;0685;Kommunal;Vetlanda;2120000571;246;87;80;79;30;26;51;
Njudungsgymnasiet 3;99864908;Vetlanda;0685;Kommunal;Vetlanda;2120000571;215;70;80;65;79;30;47;
Njudungsgymnasiet 4;27106031;Vetlanda;0685;Kommunal;Vetlanda;2120000571;246;96;69;81;54;24;47;
Njudungsgymnasiet 5;59463950;Vetlanda;0685;Kommunal;Vetlanda;2120000571;222;75;74;73;15;18;59;
Malgomajskolan 1;63931325;Vilhelmina;2462;Kommunal;Vilhelmina;2120002601;101;36;32;33;50;29;44;
Malgomajskolan 2;98702729;Vilhelmina;2462;Kommunal;Vilhelmina;2120002601;175;53;62;60;45;9;36;
Vimmerby gymnasium 1;44586618;Vimmerby;0884;Kommunal;Vimmerby;2120000787;47;36;3;8;40;66;..;
Vimmerby gymnasium 2;57391913;Vimmerby;0884;Kommunal;Vimmerby;2120000787;260;72;86;102;74;24;50;
Vimmerby gymnasium 3;75374280;Vimmerby;0884;Kommunal;Vimmerby;2120000787;195;68;58;69;24;29;49;
Dammsdal gymnasieskola;12807435;Vingåker;0428;Region;Region Sörmland;2321000032;19;5;5;9;..;..;..;
Sundlergymnasiet;46148350;Vårgårda;1442;Kommunal;Vårgårda;2120001454;327;140;83;104;55;29;45;
Birger Sjöberggymnasiet 1;50133877;Vänersborg;1487;Kommunal;Kunskapsförbundet Väst;2220002998;866;290;280;296;44;32;58;
Birger Sjöberggymnasiet 2;49868916;Vänersborg;1487;Kommunal;Kunskapsförbundet Väst;2220002998;147;69;48;30;37;79;14;
Fridagymnasiet, Vänersborg;74919147;Vänersborg;1487;Enskild;Fridaskolorna AB;5564515988;221;73;74;74;57;21;78;
Nuntorpsgymnasiet;16093109;Vänersborg;1487;Enskild;Naturbruk Väst AB;5590475611;75;21;28;26;67;..;35;
Liljaskolan, sektor A;90240730;Vännäs;2460;Kommunal;Vännäs;2120002841;199;47;78;74;28;..;43;
Liljaskolan, sektor B;84908877;Vännäs;2460;Kommunal;Vännäs;2120002841;175;94;32;49;39;29;22;
Liljaskolan, sektor C;78389879;Vännäs;2460;Kommunal;Vännäs;2120002841;172;80;48;44;41;27;43;
Gustavsbergs gymnasium ,G2,;24277564;Värmdö;0120;Kommunal;Värmdö;2120000035;201;79;44;78;53;53;40;
Mälardalens Ridgymnasium Gustavsberg;88956420;Värmdö;0120;Enskild;Mälardalens Ridgymnasium AB;5569516742;46;16;17;13;98;..;41;
Värmdö gymnasium;44412461;Värmdö;0120;Kommunal;Värmdö;2120000035;1 270;443;393;434;54;12;85;
Värmdö Tekniska gymnasieskola;34002355;Värmdö;0120;Enskild;Värmdö Tekniska Utbildningar Aktiebolag, Vtu;5563836757;196;78;54;64;10;33;36;
Finnvedens Gymnasium 1;16577552;Värnamo;0683;Kommunal;Värnamo;2120000555;208;105;54;49;21;38;23;
Finnvedens Gymnasium 2;36355200;Värnamo;0683;Kommunal;Värnamo;2120000555;373;130;136;107;72;31;49;
Finnvedens Gymnasium 3;96920524;Värnamo;0683;Kommunal;Värnamo;2120000555;329;137;98;94;39;28;40;
Finnvedens Gymnasium 4;18217765;Värnamo;0683;Kommunal;Värnamo;2120000555;287;79;97;111;33;28;65;
Gamlebygymnasiet;14677676;Västervik;0883;Enskild;Hushållningssällskapet Kalmar-Kronoberg-Blekinge;2620000071;198;124;57;17;52;7;48;
Västerviks gymnasium Ro 1;96152872;Västervik;0883;Kommunal;Västervik;2120000779;271;94;91;86;33;21;42;
Västerviks gymnasium Ro 3;70803636;Västervik;0883;Kommunal;Västervik;2120000779;411;142;126;143;60;19;60;
Västerviks gymnasium Ro 4;44041939;Västervik;0883;Kommunal;Västervik;2120000779;160;85;43;32;51;36;33;
Västerviks gymnasium RO5;49576295;Västervik;0883;Kommunal;Västervik;2120000779;140;44;42;54;49;36;79;
ABB-gymnasiet;66028861;Västerås;1980;Enskild;Industritekniska Gymnasiet Bergslagen AB;5566081740;375;126;126;123;38;20;88;
Carlforsska gymnasiet;77712952;Västerås;1980;Kommunal;Västerås;2120002080;515;181;163;171;70;36;58;
Carlforsska gymnasiet EK HA;23797825;Västerås;1980;Kommunal;Västerås;2120002080;380;155;121;104;48;21;67;
Carlforsska gymnasiet IM;57999564;Västerås;1980;Kommunal;Västerås;2120002080;201;77;73;51;42;65;27;
Edströmska;92009807;Västerås;1980;Kommunal;Västerås;2120002080;382;135;128;119;20;17;38;
Grillska Gymnasiet Västerås;10433896;Västerås;1980;Enskild;Stadsmissionens Skolstiftelse;8020170794;410;146;143;121;48;11;72;
Hahrska gymnasiet;10342448;Västerås;1980;Kommunal;Västerås;2120002080;453;171;143;139;18;25;40;
JENSEN Gymnasium Västerås;49170638;Västerås;1980;Enskild;Jensen Education College AB;5566358759;171;54;58;59;62;61;56;
KLARA Teoretiska Gymnasium, Västerås;69270944;Västerås;1980;Enskild;KLARA Gymnasium Kunskap AB;5566303938;54;54;.;.;70;69;44;
Kopparlundsgymnasiet;46379730;Västerås;1980;Enskild;Västerås Entreprenörsgymnasium;8176058942;159;70;50;39;58;38;50;
Kunskapsgymnasiet Västerås;25379974;Västerås;1980;Enskild;Kunskapsskolan i Sverige Aktiebolag;5565661815;203;70;62;71;64;70;45;
Mälardalens Ridgymnasium Västerås;98032567;Västerås;1980;Enskild;Mälardalens Ridgymnasium Västerås Handelsbolag;9165808479;55;21;21;13;98;..;35;
NTI Gymnasiet Västerås;43154449;Västerås;1980;Enskild;NTI Gymnasiet Ellips AB;5565970471;275;91;96;88;16;24;62;
Praktiska Gymnasiet Västerås;96194948;Västerås;1980;Enskild;Praktiska Sverige AB;5562575786;212;84;64;64;51;36;29;
Realgymnasiet  Västerås;25955541;Västerås;1980;Enskild;Lärande i Sverige AB;5565715892;204;75;70;59;89;7;45;
Rudbeckianska gymnasiet;88025221;Västerås;1980;Kommunal;Västerås;2120002080;1 395;479;438;478;55;40;62;
Skultuna gymnasieenhet;33537203;Västerås;1980;Kommunal;Västerås;2120002080;12;2;10;.;..;..;..;
Thoren Business School Västerås;18042101;Västerås;1980;Enskild;Thorengruppen AB;5566139290;300;74;112;114;60;74;44;
Tranellska gymnasiet;14799321;Västerås;1980;Kommunal;Västerås;2120002080;146;55;50;41;53;22;43;
Västerås Citygymnasium;56041699;Västerås;1980;Enskild;Västerås Citygymnasium AB;5567503890;149;55;39;55;68;91;21;
Västerås Idrottsgymnasium;45111086;Västerås;1980;Enskild;Västerås Idrottsgymnasium AB;5567802144;78;3;29;46;35;..;64;
Widénska gymnasiet;70955448;Västerås;1980;Kommunal;Västerås;2120002080;627;201;198;228;51;10;79;
Yrkesgymnasiet Västerås;90685868;Västerås;1980;Enskild;Thorengruppen AB;5566139290;310;116;104;90;53;33;32;
Ingelstadgymnasiet;24501884;Växjö;0780;Enskild;Hushållningssällskapet Kalmar-Kronoberg-Blekinge;2620000071;254;98;88;68;66;5;57;
Katedralskolan 1;46707989;Växjö;0780;Kommunal;Växjö;2120000662;355;116;124;115;61;28;84;
Katedralskolan 2;46986216;Växjö;0780;Kommunal;Växjö;2120000662;292;115;84;93;74;35;66;
Katedralskolan 3;67924816;Växjö;0780;Kommunal;Växjö;2120000662;421;116;152;153;70;20;72;
Katedralskolan 4;92805465;Växjö;0780;Kommunal;Växjö;2120000662;326;116;120;90;53;31;64;
Kungsmadskolan 1;56084099;Växjö;0780;Kommunal;Växjö;2120000662;197;69;46;82;70;24;54;
Kungsmadskolan 2;80711021;Växjö;0780;Kommunal;Växjö;2120000662;250;120;67;63;58;30;48;
Kungsmadskolan 3;54927401;Växjö;0780;Kommunal;Växjö;2120000662;122;57;37;28;19;30;39;
Kungsmadskolan 5;17648596;Växjö;0780;Kommunal;Växjö;2120000662;234;74;80;80;13;15;43;
Kungsmadskolan 6;16720048;Växjö;0780;Kommunal;Växjö;2120000662;208;74;74;60;73;13;49;
LBS Kreativa Gymnasiet Växjö;17083056;Växjö;0780;Enskild;Ljud & Bildskolan Lbs AB;5564851649;140;50;46;44;21;24;54;
Praktiska Gymnasiet Växjö;39341381;Växjö;0780;Enskild;Praktiska Sverige AB;5562575786;160;51;54;55;29;83;20;
ProCivitas Privata Gymnasium Växjö;61176909;Växjö;0780;Enskild;ProCivitas Privata Gymnasium AB;5566157102;420;156;132;132;46;22;70;
Realgymnasiet i Växjö;50772536;Växjö;0780;Enskild;Lärande i Sverige AB;5565715892;38;38;.;.;100;..;47;
Skanskagymnasiet;43479922;Växjö;0780;Enskild;Skanskaskolan i Växjö AB;5567435994;78;31;29;18;49;15;78;
Teknikum 1;60088179;Växjö;0780;Kommunal;Växjö;2120000662;289;106;102;81;63;52;34;
Teknikum 2;28391147;Växjö;0780;Kommunal;Växjö;2120000662;199;57;78;64;14;34;69;
Teknikum 3;77843821;Växjö;0780;Kommunal;Växjö;2120000662;135;134;1;.;49;57;40;
Teknikum 4;90347955;Växjö;0780;Kommunal;Växjö;2120000662;163;54;49;60;..;25;51;
Thoren Business School Växjö;28592060;Växjö;0780;Enskild;Thorengruppen AB;5566139290;133;65;68;.;54;65;44;
Växjö Fria Fordongymnasium;29209307;Växjö;0780;Enskild;VFG Utbildning AB;5562496629;224;78;91;55;19;33;29;
Växjö Fria Gymnasium;21778322;Växjö;0780;Enskild;Växjö Fria Gymnasium AB;5565847836;509;192;159;158;61;25;63;
Fria Läroverken i Ystad;31380193;Ystad;1286;Enskild;Gymnasieskolor i Syd AB;5569306979;145;46;56;43;54;34;31;
Praktiska Gymnasiet Ystad;90290154;Ystad;1286;Enskild;Praktiska Sverige AB;5562575786;202;84;62;56;32;20;33;
Ystad Gymnasium, område 1;25847233;Ystad;1286;Kommunal;Ystad;2120001181;251;80;83;88;72;16;44;
Ystad Gymnasium, område 2;62612992;Ystad;1286;Kommunal;Ystad;2120001181;273;90;90;93;41;22;71;
Ystad Gymnasium, område 3;85485803;Ystad;1286;Kommunal;Ystad;2120001181;291;106;94;91;66;9;62;
Ystad Gymnasium, område 4;16161214;Ystad;1286;Kommunal;Ystad;2120001181;138;54;47;37;36;58;17;
Ystad Gymnasium, område 5;92816527;Ystad;1286;Kommunal;Ystad;2120001181;326;106;114;106;21;11;39;
Ystad Gymnasium, område 6;98387869;Ystad;1286;Kommunal;Ystad;2120001181;273;106;81;86;49;12;60;
Karlbergsgymnasiet 1;16848652;Åmål;1492;Kommunal;Åmål;2120001587;231;74;70;87;41;32;32;
Karlbergsgymnasiet 2;88429477;Åmål;1492;Kommunal;Åmål;2120001587;555;184;198;173;53;33;57;
Karlbergsgymnasiet 3;94975733;Åmål;1492;Kommunal;Åmål;2120001587;38;35;2;1;37;55;..;
Bobergsgymnasiet;56802300;Ånge;2260;Kommunal;Ånge;2120002387;236;122;59;55;38;19;39;
Jämtlands Gymn, Åre 1;15149235;Åre;2321;Kommunal;Jämtlands Gymnasieförbund;2220001636;174;45;60;69;53;18;78;
Jämtlands Gymn, Åre 2;48336642;Åre;2321;Kommunal;Jämtlands Gymnasieförbund;2220001636;121;51;35;35;36;31;36;
Årjängs gymnasieskola;77379848;Årjäng;1765;Kommunal;Årjäng;2120001835;70;18;18;34;41;66;27;
Vuxenutbildningscentrum IM;29535640;Åstorp;1277;Kommunal;Åstorp;2120000936;74;33;37;4;39;73;19;
Bildningscentrum Facetten;24538846;Åtvidaberg;0561;Kommunal;Åtvidaberg;2120000415;238;78;81;79;37;13;55;
Haganässkolan 1;67422309;Älmhult;0765;Kommunal;Älmhult;2120000647;237;73;99;65;37;39;30;
Haganässkolan2;67058407;Älmhult;0765;Kommunal;Älmhult;2120000647;247;88;78;81;52;51;48;
Älvdalens Utbildningscentrum;34421265;Älvdalen;2039;Enskild;Älvdalens Utbildningscentrum AB;5567759120;340;121;122;97;26;..;46;
Gymnasieutb. Älvkarleby komvux;49279427;Älvkarleby;0319;Kommunal;Älvkarleby;2120000258;17;11;3;3;..;..;..;
Älvsbyns gymnasium;15791044;Älvsbyn;2560;Kommunal;Älvsbyn;2120002734;202;66;60;76;44;27;45;
Ängelholms gymnasieskola Ro 2;65392939;Ängelholm;1292;Kommunal;Ängelholm;2120000977;551;210;182;159;56;14;63;
Ängelholms gymnasieskola Ro 3;98696836;Ängelholm;1292;Kommunal;Ängelholm;2120000977;328;102;99;127;38;18;67;
Ängelholms gymnasieskola Ro 4;82160887;Ängelholm;1292;Kommunal;Ängelholm;2120000977;376;137;126;113;33;16;56;
Ängelholms gymnasieskola Ro 5;23175129;Ängelholm;1292;Kommunal;Ängelholm;2120000977;87;86;.;1;49;55;29;
Öckerö Seglande gymnasieskola;77358716;Öckerö;1407;Kommunal;Öckerö;2120001280;296;101;98;97;60;6;82;
Drottning Blankas Gymnasieskola Örebro;64648566;Örebro;1880;Enskild;DBGY Juvelen AB;5565789129;299;109;101;89;75;48;32;
Grillska Gymnasiet Örebro;49739986;Örebro;1880;Enskild;Stadsmissionens Skolstiftelse;8020170794;369;124;128;117;27;37;45;
JENSEN Gymnasium Örebro;92192566;Örebro;1880;Enskild;Jensen Education College AB;5566358759;255;96;88;71;59;65;46;
Karolinska gymnasiet;56886667;Örebro;1880;Kommunal;Örebro;2120001967;868;281;274;313;68;26;73;
Kvinnerstagymnasiet;33249781;Örebro;1880;Kommunal;Örebro;2120001967;82;.;35;47;60;..;46;
LBS Kreativa Gymnasiet Örebro;94207720;Örebro;1880;Enskild;Ljud & Bildskolan Lbs AB;5564851649;197;91;58;48;36;17;65;
NTI Gymnasiet Örebro;29225010;Örebro;1880;Enskild;NTI Gymnasiet Ellips AB;5565970471;184;72;57;55;13;30;49;
Praktiska Gymnasiet Örebro;18691102;Örebro;1880;Enskild;Praktiska Sverige AB;5562575786;236;102;75;59;9;45;30;
Proffsgymnasiet;70302356;Örebro;1880;Enskild;Fordonsutbildningar i Örebro Aktiebolag;5564869161;127;46;46;35;13;47;28;
Realgymnasiet i Örebro;28482422;Örebro;1880;Enskild;Lärande i Sverige AB;5565715892;94;57;37;.;77;..;55;
Rudbecksgymnasiet;65421426;Örebro;1880;Kommunal;Örebro;2120001967;1 170;408;369;393;63;28;64;
Rudbecksgymnasiet RGD-RGH;62394916;Örebro;1880;Kommunal;Örebro;2120001967;69;27;22;20;58;42;59;
Rytmus Örebro;67908927;Örebro;1880;Enskild;Rytmus AB;5564648979;102;37;29;36;57;..;67;
Thoren Business School Örebro;72071234;Örebro;1880;Enskild;Thorengruppen AB;5566139290;707;259;253;195;61;45;58;
Tullängsgymnasiet;24349146;Örebro;1880;Kommunal;Örebro;2120001967;955;285;335;335;21;13;58;
Tullängsgymnasiet RGD-RGH;83605345;Örebro;1880;Kommunal;Örebro;2120001967;76;28;15;33;16;47;28;
Virginska gymnasiet;15933512;Örebro;1880;Kommunal;Örebro;2120001967;1 275;668;296;311;57;30;52;
Virginska gymnasiet RGD-RGH;12198363;Örebro;1880;Kommunal;Örebro;2120001967;103;39;19;45;62;57;41;
Yrkesgymnasiet Örebro;47692481;Örebro;1880;Enskild;Thorengruppen AB;5566139290;237;89;74;74;58;51;27;
Örkelljunga Utb.centrum, gy.;64693272;Örkelljunga;1257;Kommunal;Örkelljunga;2120000878;72;40;15;17;47;54;40;
Hampnäs gymnasium;18072172;Örnsköldsvik;2284;Enskild;Impius Vård och Utbildning AB;5566824693;59;19;23;17;37;..;53;
Höga kustens teoretiska gymnasium;65833454;Örnsköldsvik;2284;Enskild;Honesta Gymnasieskolor AB;5590258108;109;42;31;36;71;30;54;
Praktiska Gymnasiet Örnsköldsvik;85188855;Örnsköldsvik;2284;Enskild;Praktiska Sverige AB;5562575786;208;81;71;56;39;15;33;
Örnsköldsviks Gymnasium Alfa 1;11341077;Örnsköldsvik;2284;Kommunal;Örnsköldsvik;2120002445;175;56;62;57;67;52;45;
Örnsköldsviks Gymnasium Beta;39528347;Örnsköldsvik;2284;Kommunal;Örnsköldsvik;2120002445;200;69;73;58;18;..;64;
Örnsköldsviks Gymnasium Delta;34988313;Örnsköldsvik;2284;Kommunal;Örnsköldsvik;2120002445;236;73;83;80;54;17;69;
Örnsköldsviks Gymnasium Epsilon;56274556;Örnsköldsvik;2284;Kommunal;Örnsköldsvik;2120002445;73;16;29;28;85;32;40;
Örnsköldsviks Gymnasium Gamma;85473846;Örnsköldsvik;2284;Kommunal;Örnsköldsvik;2120002445;160;51;55;54;34;10;45;
Örnsköldsviks Gymnasium Jota;71011494;Örnsköldsvik;2284;Kommunal;Örnsköldsvik;2120002445;108;37;35;36;27;13;37;
Örnsköldsviks Gymnasium Lambda;89690587;Örnsköldsvik;2284;Kommunal;Örnsköldsvik;2120002445;309;109;94;106;66;8;66;
Örnsköldsviks Gymnasium Omega;28045567;Örnsköldsvik;2284;Kommunal;Örnsköldsvik;2120002445;235;80;81;74;66;12;67;
Örnsköldsviks Gymnasium Sigma;20768651;Örnsköldsvik;2284;Kommunal;Örnsköldsvik;2120002445;225;78;77;70;20;22;60;
Jämtlands Gymn, Fyrvalla 3A;32239920;Östersund;2380;Kommunal;Jämtlands Gymnasieförbund;2220001636;304;121;103;80;28;..;44;
Jämtlands Gymn, Fyrvalla 3C;33467604;Östersund;2380;Kommunal;Jämtlands Gymnasieförbund;2220001636;319;121;102;96;18;10;50;
Jämtlands Gymn, Wargentin 1A;38880984;Östersund;2380;Kommunal;Jämtlands Gymnasieförbund;2220001636;297;96;102;99;52;37;65;
Jämtlands Gymn, Wargentin 1B;28872974;Östersund;2380;Kommunal;Jämtlands Gymnasieförbund;2220001636;323;110;95;118;34;14;68;
Jämtlands Gymn, Wargentin 1C;85760240;Östersund;2380;Kommunal;Jämtlands Gymnasieförbund;2220001636;10;8;1;1;..;..;..;
Jämtlands Gymn, Wargentin 1E;69812576;Östersund;2380;Kommunal;Jämtlands Gymnasieförbund;2220001636;367;132;114;121;55;14;67;
Jämtlands Gymn, Wargentin 2A;18686599;Östersund;2380;Kommunal;Jämtlands Gymnasieförbund;2220001636;266;97;90;79;35;11;79;
Jämtlands Gymn, Wargentin 2B;93779220;Östersund;2380;Kommunal;Jämtlands Gymnasieförbund;2220001636;485;172;171;142;69;12;69;
Jämtlands Gymn, Wargentin 2C;77797484;Östersund;2380;Kommunal;Jämtlands Gymnasieförbund;2220001636;275;96;95;84;65;14;66;
Jämtlands Gymn, Wargentin 2D;53279140;Östersund;2380;Kommunal;Jämtlands Gymnasieförbund;2220001636;177;62;58;57;77;11;44;
Jämtlands Gymn, Wargentin 2E;22640494;Östersund;2380;Kommunal;Jämtlands Gymnasieförbund;2220001636;2;.;.;2;..;..;..;
Storsjögymnasiet, Östersund;80785976;Östersund;2380;Enskild;Honesta Skolutveckling AB;5569173635;278;93;102;83;47;13;49;
Östersunds Gymnasieskola;47559319;Östersund;2380;Enskild;Östersunds gymnasieskola AB;5567212641;143;64;37;42;69;32;55;
Skärgårdsgymnasiet;56187883;Österåker;0117;Enskild;Au Claves AB;5567284822;431;141;139;151;40;19;40;
Österåkers gymnasium;20752831;Österåker;0117;Kommunal;Österåker;2120002890;634;220;220;194;40;20;65;
Bruksgymnasiet/Gimo utb.centr.;51023367;Östhammar;0382;Kommunal;Östhammar;2120000290;371;135;114;122;50;17;36;
Vattenfallgymnasiet;34739511;Östhammar;0382;Enskild;Forsmarks Gymnasium AB;5566597885;59;29;14;16;37;..;68;
Wilhelm Haglunds Gymnasium;95069937;Östhammar;0382;Enskild;Gimo UtbildningsAktiebolag;5560614041;71;27;18;26;17;..;52;
Göinge utbildningscenter, Gymnasium;84200045;Östra Göinge;1256;Kommunal;Östra Göinge;2120000860;102;48;38;16;36;81;12;
Gymnasieskolan;55295253;Överkalix;2513;Kommunal;Överkalix;2120002684;2;.;2;.;..;..;..;
Gränsälvsgymnasiet;52690153;Övertorneå;2518;Kommunal;Övertorneå;2120002700;118;43;35;40;55;33;47;

Rapportbeskrivning och definitioner etc.  
  
Rapporten visar antal elever totalt, andel kvinnor, andel med utländsk bakgrund, andel med högutbildade föräldrar samt antal elever i skolår 1 till 3. 
Uppgifterna avser oktober det valda året.
 
Observera att uppgifter avseende kön, utländsk bakgrund samt föräldrarnas utbildningsnivå dubbelprickas om de baseras på färre än 10 elever.
Då visas två prickar (..) istället för utfall. Om data saknas visas en prick (.)  istället för utfall.
 




