Statistik från Skolverket, https://www.skolverket.se

Gymnasieskola - Antal elever
Valt läsår: 2015/16

På grund av en stor ökning av antalet elever som saknar ett giltigt personnummer har redovisningen av utländsk bakgrund reviderats fr.o.m. läsåret 2015/16.
Detta innebär att elever som saknar giltigt personnummer och läser enligt programmet språkintroduktion nu räknas till elever som har utländsk bakgrund.

Skola;Skol-enhetskod;Skolkommun;Kommun-kod;Typ av huvudman;Huvudman;Huvudman orgnr;Antal elever;Antal elever skolår 1;Antal elever skolår 2;Antal elever skolår 3;Andel kvinnor (%);Andel m utl bakgr (%);Andel m högutb föräldrar (%);
Kungsholmens Västra Gymnasium 95618280;95618280;Stockholm;0180;Kommunal;Stockholm;2120000142;382;202;121;59;73;65;39;
Kungstensgymnasiet;75075402;Stockholm;0180;Enskild;Folkuniversitetet Stift Kursverksamheten Vid Stockholms Universitet;8020064096;318;139;90;89;74;13;70;
Kunskapsgymnasiet Globen;26326048;Stockholm;0180;Enskild;Kunskapsskolan i Sverige Aktiebolag;5565661815;391;167;118;106;57;34;55;
Kärrtorps gymnasium 12745593;12745593;Stockholm;0180;Kommunal;Stockholm;2120000142;467;223;105;139;46;53;51;
Kärrtorps gymnasium 37839488;37839488;Stockholm;0180;Kommunal;Stockholm;2120000142;466;96;190;180;38;58;62;
LBS Ljud & Bildskolan Stockholm;46256929;Stockholm;0180;Enskild;Ljud & Bildskolan Lbs AB;5564851649;181;118;63;.;26;18;62;
Lilla Akademiens Musikgymn.;83374651;Stockholm;0180;Enskild;Musikskolan Lilla Akademien AB;5565510756;108;28;39;41;64;28;88;
Lycée Francais Saint Louis, gy;59796774;Stockholm;0180;Enskild;Lycée Francais Saint-Louis;9020041852;90;37;26;27;49;66;63;
Magelungens gymnasium Södermalm;24147242;Stockholm;0180;Enskild;Magelungen Utveckling AB;5564891447;97;54;26;17;59;10;53;
Midsommarkransens gy 17675502;17675502;Stockholm;0180;Kommunal;Stockholm;2120000142;167;39;54;74;40;57;49;
Midsommarkransens gy 75600007;75600007;Stockholm;0180;Kommunal;Stockholm;2120000142;307;115;121;71;41;35;48;
Mikael Elias Gymnasium, Stockholm;73812226;Stockholm;0180;Enskild;Mikael Elias Gymnasium AB;5565583282;369;145;111;113;49;42;63;
Nordiska Musikgymnasiet;30762346;Stockholm;0180;Enskild;Nordiska Musikgymnasiet AB;5565851507;41;14;13;14;59;34;61;
Norra Real 82964090;82964090;Stockholm;0180;Kommunal;Stockholm;2120000142;585;193;205;187;58;20;87;
Norra Real 88955893;88955893;Stockholm;0180;Kommunal;Stockholm;2120000142;411;128;156;127;77;12;78;
NTI Handelsgymnasiet Stockholm;15278518;Stockholm;0180;Enskild;Nordens Teknikerinstitut Aktiebolag (Nti);5561203679;234;95;84;55;36;21;45;
NTI-gymnasiet Stockholm;15390992;Stockholm;0180;Enskild;Nordens Teknikerinstitut Aktiebolag (Nti);5561203679;746;292;261;193;16;15;65;
Odenplansgymnasiet;63943560;Stockholm;0180;Enskild;Värmdö Tekniska Utbildningar Aktiebolag, Vtu;5563836757;216;87;64;65;63;69;31;
Plusgymnasiet Stockholm;85516596;Stockholm;0180;Enskild;Plusgymnasiet AB;5565789129;379;167;121;91;79;42;33;
Praktiska Stockholm;85679487;Stockholm;0180;Enskild;Praktiska Sverige AB;5562575786;286;124;79;83;29;40;26;
Profilgymnasiet;46282895;Stockholm;0180;Enskild;Uni-Partner Aktiebolag;5562869320;11;11;.;.;..;..;..;
Påhlmans gymnasium;16784385;Stockholm;0180;Enskild;Medborgarskolans Friskolor i Stockholm AB;5565684965;230;106;65;59;58;17;63;
Realgymnasiet Stockholm;59026584;Stockholm;0180;Enskild;Lärande i Sverige AB;5565715892;515;208;191;116;89;14;43;
REFIS Rörentr. friskola Sthlm;79829846;Stockholm;0180;Enskild;REFIS Rörentreprenörernas Friskola i Stockholm A;5566285994;133;46;42;45;..;11;37;
RGRH Stockholm, Riksgymnasium  för rörelsehindrade elever 89963319;89963319;Stockholm;0180;Kommunal;Stockholm;2120000142;29;5;10;14;..;..;55;
Ross Tensta gymnasium 42985608;42985608;Stockholm;0180;Kommunal;Stockholm;2120000142;292;164;60;68;56;96;11;
Ross Tensta gymnasium 51684798;51684798;Stockholm;0180;Kommunal;Stockholm;2120000142;307;60;125;122;61;95;29;
Scengymnasiet S:t Erik 92847964;92847964;Stockholm;0180;Kommunal;Stockholm;2120000142;194;68;66;60;64;13;70;
Sjölins Ekonomiska gymnasium Södermalm;87844327;Stockholm;0180;Enskild;Sjölins Gymnasium AB;5563758399;91;.;61;30;60;26;55;
Sjölins gymnasium Södermalm;24339566;Stockholm;0180;Enskild;Sjölins Gymnasium AB;5563758399;438;183;117;138;56;25;62;
Sjömansskolan;20061769;Stockholm;0180;Enskild;Sjömansskolan Stockholm AB;5565662409;66;23;22;21;..;..;55;
Skolslussen 65458415;65458415;Stockholm;0180;Kommunal;Stockholm;2120000142;51;51;.;.;67;35;53;
Snitz Gymnasium;95154882;Stockholm;0180;Enskild;PPS Power Planning System Aktiebolag;5565042255;122;47;48;27;23;16;61;
Sofiaängens skola gy;25074310;Stockholm;0180;Enskild;Sofiaängen AB;5565980942;15;12;2;1;73;..;67;
SPRINT-gymnasiet 59409052;59409052;Stockholm;0180;Kommunal;Stockholm;2120000142;268;268;.;.;26;100;6;
Spånga Gymnasium 52333875;52333875;Stockholm;0180;Kommunal;Stockholm;2120000142;207;78;65;64;71;13;43;
Spånga Gymnasium 59316720;59316720;Stockholm;0180;Kommunal;Stockholm;2120000142;356;163;97;96;50;65;51;
S:t Eriks gymnasium 24663703;24663703;Stockholm;0180;Kommunal;Stockholm;2120000142;336;104;123;109;49;43;54;
S:t Eriks gymnasium 65666808;65666808;Stockholm;0180;Kommunal;Stockholm;2120000142;201;68;63;70;79;33;34;
S:t Eriks gymnasium 69543519;69543519;Stockholm;0180;Kommunal;Stockholm;2120000142;302;186;60;56;16;62;22;
Sthlm hotell & restaurangsk 24397215;24397215;Stockholm;0180;Kommunal;Stockholm;2120000142;285;99;114;72;36;15;47;
Sthlm hotell & restaurangsk 30677562;30677562;Stockholm;0180;Kommunal;Stockholm;2120000142;379;156;126;97;77;27;34;
Sthlm Transp&Fordon 85054102;85054102;Stockholm;0180;Kommunal;Stockholm;2120000142;135;40;41;54;..;46;36;
Sthlm Transp&Fordon 87274273;87274273;Stockholm;0180;Kommunal;Stockholm;2120000142;58;20;20;18;..;21;31;
Sthlms Int. Restaurangskola;56653353;Stockholm;0180;Enskild;Klaragymnasium AB;5566303938;151;58;42;51;35;13;46;
Stift. Sthlm Intern. School gy;89693952;Stockholm;0180;Enskild;The International School Of Stockholm;9020019635;112;39;32;41;44;77;46;
Stiftelsen KFUM Söder Fryshuset, Fryshusets Gymnasium;24759907;Stockholm;0180;Enskild;Stiftelsen Fryshuset;8020111582;873;417;225;231;49;39;48;
Stockholm Science & Innovation School 78433202, SSIS;78433202;Stockholm;0180;Kommunal;Stockholm;2120000142;153;63;62;28;..;32;65;
Stockholms Estetiska Gymnasium;35366805;Stockholm;0180;Enskild;Stockholms Estetiska Gymnasium Ek. För.;7696029995;236;78;82;76;74;10;72;
Stockholms Idrottsgymnasium;31315191;Stockholm;0180;Enskild;Stockholms Idrottsgymnasium AB;5567379226;271;125;68;78;45;20;65;
Stockholms Tillskärarakademis Gymnasium;80357110;Stockholm;0180;Enskild;Medborgarskolans Friskolor i Stockholm AB;5565684965;66;25;19;22;86;29;47;
Säkerhetsgymnasiet;23270781;Stockholm;0180;Enskild;Säkerhetsgymnasiet i Stockholm AB;5567551386;131;42;46;43;31;45;28;
Södra Latins gymnasium 42775003;42775003;Stockholm;0180;Kommunal;Stockholm;2120000142;473;160;157;156;79;12;84;
Södra Latins gymnasium 56670842;56670842;Stockholm;0180;Kommunal;Stockholm;2120000142;211;65;73;73;71;17;90;
Södra Latins gymnasium 89370947;89370947;Stockholm;0180;Kommunal;Stockholm;2120000142;384;126;127;131;67;10;87;
Teknik & Service Gymnasiet;18451445;Stockholm;0180;Enskild;Ludus AB;5568879018;57;9;22;26;..;26;51;
Thoren Business School Stockholm;48555205;Stockholm;0180;Enskild;Thorengruppen AB;5566139290;747;273;260;214;61;25;59;
Thoren Innovation School Stockholm;31313926;Stockholm;0180;Enskild;Thoren Innovation School AB;5568902653;228;67;78;83;14;37;62;
Thorildsplans gymnasium 30312720;30312720;Stockholm;0180;Kommunal;Stockholm;2120000142;349;157;112;80;33;56;59;
Thorildsplans gymnasium 57143976;57143976;Stockholm;0180;Kommunal;Stockholm;2120000142;439;173;134;132;56;40;60;
Thorildsplans gymnasium 93367005;93367005;Stockholm;0180;Kommunal;Stockholm;2120000142;511;181;176;154;16;29;67;
Tyska skolan;53175499;Stockholm;0180;Enskild;Tyska Skolföreningen;8020056530;105;36;32;37;53;57;82;
Viktor Rydberg gy. Jarlaplan;64388538;Stockholm;0180;Enskild;Stiftelsen Viktor Rydbergs Skola;8120005650;517;179;158;180;79;7;87;
Viktor Rydberg gy. Odenplan;52153758;Stockholm;0180;Enskild;Stiftelsen Viktor Rydbergs Skola;8120005650;475;179;152;144;64;18;83;
Yrkesgymnasiet Stockholm;16501673;Stockholm;0180;Enskild;Thorengruppen AB;5566139290;198;78;57;63;30;46;30;
Yrkesplugget;26298615;Stockholm;0180;Enskild;Yrkesplugget i Sverige AB;5566753736;249;90;81;78;6;41;27;
Östra Reals gymnasium 22116645;22116645;Stockholm;0180;Kommunal;Stockholm;2120000142;408;132;117;159;52;44;74;
Östra Reals gymnasium 99755443;99755443;Stockholm;0180;Kommunal;Stockholm;2120000142;742;298;214;230;61;25;71;
Gymnasieutbildn. i Storfors;19005839;Storfors;1760;Kommunal;Storfors;2120001785;24;23;1;.;..;96;..;
Lundsbergs gymnasieskola;30167976;Storfors;1760;Enskild;Stiftelsen Lundsbergs Skola;8740019362;129;45;44;40;36;12;70;
Luspengymnasiet;50104466;Storuman;2421;Kommunal;Storuman;2120002577;173;63;52;58;45;21;41;
Europaskolan Strängnäs;32071849;Strängnäs;0486;Enskild;Europaskolan Utbildning AB;5567478416;360;141;101;118;56;17;76;
Thomasgymnasiet;79845033;Strängnäs;0486;Kommunal;Strängnäs;2120000365;403;152;156;95;40;34;42;
Strömstad Gymnasium;41099519;Strömstad;1486;Kommunal;Strömstad;2120001405;366;157;89;120;43;35;38;
Hjalmar Strömerskolan;59386837;Strömsund;2313;Kommunal;Strömsund;2120002486;325;136;91;98;41;28;30;
Grillska Gymnasiet Sundbyberg;21627442;Sundbyberg;0183;Enskild;Stadsmissionens Skolstiftelse;8020170794;130;54;28;48;65;..;45;
IT-Gymnasiet Sundbyberg;17276047;Sundbyberg;0183;Enskild;IT Gymnasiet Sverige AB;5565970471;187;64;42;81;8;44;44;
Löfströms gymnasium;40308112;Sundbyberg;0183;Kommunal;Sundbyberg;2120000175;76;38;26;12;42;87;22;
S:t Martins gymnasium;19877892;Sundbyberg;0183;Kommunal;Sundbyberg;2120000175;200;56;67;77;62;34;31;
Mikael Elias Gymnasium, Sundsvall;21382451;Sundsvall;2281;Enskild;Mikael Elias Gymnasium AB;5565583282;265;92;89;84;66;21;59;
NTI-gymnasiet Sundsvall;48244956;Sundsvall;2281;Enskild;Nordens Teknikerinstitut Aktiebolag (Nti);5561203679;199;77;56;66;17;11;55;
Plusgymnasiet Sundsvall;36769815;Sundsvall;2281;Enskild;Plusgymnasiet AB;5565789129;116;34;30;52;90;18;33;
Praktiska Sundsvall;16931486;Sundsvall;2281;Enskild;Praktiska Sverige AB;5562575786;136;52;49;35;38;21;14;
Realgymnasiet i Sundsvall;92489953;Sundsvall;2281;Enskild;Lärande i Sverige AB;5565715892;88;39;27;22;81;..;39;
Skvaderns gymnasieskola;43873969;Sundsvall;2281;Enskild;Norrlidens Kunskapscentrum AB;5566178215;484;174;146;164;63;8;75;
Stenstansgymnasiet i Sundsvall;11033803;Sundsvall;2281;Enskild;Honesta Skolutveckling AB;5569173635;44;8;28;8;70;..;30;
Sundsvalls Gymn. Hedbergska 1;71782201;Sundsvall;2281;Kommunal;Sundsvall;2120002411;267;89;100;78;63;10;57;
Sundsvalls Gymn. Hedbergska 2;55825382;Sundsvall;2281;Kommunal;Sundsvall;2120002411;323;112;103;108;55;14;56;
Sundsvalls Gymn. Hedbergska 3;19306558;Sundsvall;2281;Kommunal;Sundsvall;2120002411;194;40;75;79;54;9;48;
Sundsvalls Gymn. Västermalm 1;24993048;Sundsvall;2281;Kommunal;Sundsvall;2120002411;6;6;.;.;..;..;..;
Sundsvalls Gymn. Västermalm 2;70132092;Sundsvall;2281;Kommunal;Sundsvall;2120002411;247;81;79;87;5;9;38;
Sundsvalls Gymn. Västermalm 3;36290964;Sundsvall;2281;Kommunal;Sundsvall;2120002411;112;40;40;32;72;13;35;
Sundsvalls Gymn. Västermalm 4;65034473;Sundsvall;2281;Kommunal;Sundsvall;2120002411;313;278;18;17;36;75;11;
Sundsvalls Gymn. Västermalm 5;13084253;Sundsvall;2281;Kommunal;Sundsvall;2120002411;424;150;138;136;21;10;59;
Sundsvalls Gymn. Västermalm 6;32321364;Sundsvall;2281;Kommunal;Sundsvall;2120002411;102;48;28;26;76;37;42;
Thoren Business School Sundsvall;59942080;Sundsvall;2281;Enskild;Thorengruppen AB;5566139290;188;53;61;74;62;21;46;
Praktiska Sunne;64948738;Sunne;1766;Enskild;Praktiska Sverige AB;5562575786;20;.;6;14;..;..;..;
Sunne Gymnasieskola / Broby;66273269;Sunne;1766;Kommunal;Sunne;2120001843;184;79;52;53;40;33;36;
Sunne Gymnasieskola / Södra Viken;82888663;Sunne;1766;Kommunal;Sunne;2120001843;188;67;56;65;14;..;31;
Viljan;23384476;Surahammar;1907;Enskild;Viljan Friskola AB;5567777775;28;15;11;2;36;..;57;
Svalöfs gymnasium;11275959;Svalöv;1214;Kommunal;Svalöv;2120000993;411;155;130;126;35;22;32;
Nils Fredriksson Utbildning;58518163;Svedala;1263;Kommunal;Svedala;2120001074;196;71;63;62;51;15;48;
Sveriges Ridgymnasium Svedala;50615280;Svedala;1263;Enskild;Sveriges Ridgymnasium AB;5566814504;66;23;17;26;100;..;44;
Gymnasieutbildn. i Svenljunga;11681103;Svenljunga;1465;Kommunal;Svenljunga;2120001512;50;50;.;.;30;68;..;
Naturbruksgymnasiet Svenljunga;19035583;Svenljunga;1465;Landsting;Västra Götalands Läns Landsting;2321000131;114;51;39;24;20;..;42;
Herrgårdsgymnasiet A;27993549;Säffle;1785;Kommunal;Säffle;2120001900;429;189;134;106;22;21;26;
Dahlander kunskapscentrum;69985412;Säter;2082;Kommunal;Säter;2120002247;114;63;29;22;47;61;12;
Aleholm;37912396;Sävsjö;0684;Kommunal;Sävsjö;2120000563;296;144;69;83;49;41;39;
Staffangymnasiet RO6;45593337;Söderhamn;2182;Kommunal;Hälsinglands Utbildningsförbund;2220003111;311;95;104;112;50;17;53;
Staffangymnasiet RO7;90312942;Söderhamn;2182;Kommunal;Hälsinglands Utbildningsförbund;2220003111;385;148;149;88;31;34;19;
Nyströmska skolan 1;10226870;Söderköping;0582;Kommunal;Söderköping;2120000464;219;102;62;55;28;55;15;
Nyströmska skolan 2;19839859;Söderköping;0582;Kommunal;Söderköping;2120000464;106;17;49;40;57;34;60;
Järna naturbruksgymnasium;80280597;Södertälje;0181;Enskild;Nibblestiftelsen;8020024405;35;9;11;15;57;..;63;
Morabergs studiecentrum;97651849;Södertälje;0181;Kommunal;Södertälje;2120000159;247;218;29;.;44;82;22;
Mälardalens Tekniska Gymnasium;67628478;Södertälje;0181;Enskild;Mälardalens Tekniska Gymnasium Aktiebolag;5565484754;216;72;72;72;14;13;69;
Novalisgymnasiet;68485877;Södertälje;0181;Enskild;Stiftelsen Novalis;8156008172;31;12;8;11;..;..;42;
NTI-gymnasiet Södertälje;37517404;Södertälje;0181;Enskild;Nordens Teknikerinstitut Aktiebolag (Nti);5561203679;75;23;23;29;..;61;44;
Praktiska Södertälje;29159460;Södertälje;0181;Enskild;Praktiska Sverige AB;5562575786;228;92;57;79;57;49;23;
S:ta Ragnhildgymnasiet;32057701;Södertälje;0181;Enskild;S:ta Ragnhildgymnasiet AB;5564065687;180;51;59;70;55;48;72;
Torekällgymnasiet;43601850;Södertälje;0181;Kommunal;Södertälje;2120000159;247;47;102;98;29;60;26;
Täljegymnasiet;30615080;Södertälje;0181;Kommunal;Södertälje;2120000159;535;195;154;186;52;74;39;
Vackstanäsgymnasiet;89630851;Södertälje;0181;Enskild;Vackstanäsgymnasiet;8156000690;181;56;58;67;51;8;39;
Wendela Hebbe gymnasiet;25178582;Södertälje;0181;Kommunal;Södertälje;2120000159;439;262;78;99;54;57;35;
Örjanskolan gym;70543431;Södertälje;0181;Enskild;Föreningen Örjanskolan;8156005103;58;12;22;24;55;26;78;
Furulundsskolan 1;23476801;Sölvesborg;1083;Kommunal;Sölvesborgs-Bromöllas Kommunalförbund;2220001222;286;87;99;100;48;18;58;
Furulundsskolan 2;86351879;Sölvesborg;1083;Kommunal;Sölvesborgs-Bromöllas Kommunalförbund;2220001222;303;174;67;62;32;36;32;
Tanums Gymnasium;14586562;Tanum;1435;Kommunal;Tanum;2120001348;73;32;19;22;51;52;..;
Fågelviksgymnasiet, enhet 1;74322969;Tibro;1472;Kommunal;Tibro;2120001660;264;104;91;69;47;43;24;
Fågelviksgymnasiet, enhet 3;33000808;Tibro;1472;Kommunal;Tibro;2120001660;152;44;55;53;23;7;53;
Rudbecksgymnasiet 1;90260899;Tidaholm;1498;Kommunal;Tidaholm;2120001736;189;79;52;58;42;6;52;
Rudbecksgymnasiet 2;69302313;Tidaholm;1498;Kommunal;Tidaholm;2120001736;153;63;68;22;40;44;16;
Högbergsskolan;31057219;Tierp;0360;Kommunal;Tierp;2120000266;490;236;143;111;35;23;25;
Timrå Gymnasium;27079521;Timrå;2262;Kommunal;Timrå;2120002395;414;194;104;116;39;22;36;
AMB Education;33572033;Tingsryd;0763;Enskild;Academy of Music and Business Education Tingsryd AB;5568792997;168;56;67;45;69;7;63;
Wasaskolan;64579522;Tingsryd;0763;Kommunal;Tingsryd;2120000621;264;145;53;66;32;43;28;
Tjörns gymnasieskola;30519957;Tjörn;1419;Kommunal;Tjörn;2120001306;2;.;2;.;..;..;..;
Bollerups lantbruksinstitut;65234368;Tomelilla;1270;Enskild;Bollerups Lantbruksinstitut;8388001177;210;78;69;63;57;..;51;
Stjerneskolan;34381901;Torsby;1737;Kommunal;Torsby;2120001777;507;192;115;200;47;11;41;
Stage4you 1;98714145;Torsås;0834;Kommunal;Kalmarsunds gymnasieförbund;8324016453;82;27;27;28;61;12;46;
Torsås korrespondensgymnasium;55150847;Torsås;0834;Kommunal;Torsås;2120000696;493;118;172;203;71;14;62;
Tranemo gymnasieskola 1;96414537;Tranemo;1452;Kommunal;Tranemo;2120001462;100;39;31;30;12;25;29;
Tranemo gymnasieskola 2;53069733;Tranemo;1452;Kommunal;Tranemo;2120001462;245;120;58;67;48;34;35;
Holavedsgymnasiet ASB;99394620;Tranås;0687;Kommunal;Tranås;2120000597;198;55;59;84;29;15;52;
Holavedsgymnasiet PKS;76342612;Tranås;0687;Kommunal;Tranås;2120000597;90;28;28;34;71;..;51;
Holavedsgymnasiet TSS;95368476;Tranås;0687;Kommunal;Tranås;2120000597;142;39;53;50;30;18;27;
Holavedsgymnasiet TYM;14853321;Tranås;0687;Kommunal;Tranås;2120000597;311;174;63;74;55;36;36;
Söderslättsgymnasiet Ro 1;76448076;Trelleborg;1287;Kommunal;Trelleborg;2120001199;303;105;106;92;24;16;42;
Söderslättsgymnasiet Ro 2;31537066;Trelleborg;1287;Kommunal;Trelleborg;2120001199;137;32;53;52;47;18;43;
Söderslättsgymnasiet Ro 3;86488203;Trelleborg;1287;Kommunal;Trelleborg;2120001199;485;170;134;181;58;25;45;
Söderslättsgymnasiet Ro 4;97509989;Trelleborg;1287;Kommunal;Trelleborg;2120001199;146;86;43;17;27;68;9;
Drottning Blankas Gymn. Trollhättan;25156286;Trollhättan;1488;Enskild;Drottning Blankas Gymnasieskola AB;5565668794;111;38;27;46;90;19;47;
Folkuniversitetets gymnasium i Trollhättan;28081446;Trollhättan;1488;Enskild;Folkuniversitetet Stiftelsen Kursver Ksamheten Vid Göteborgs Universitet;8572006313;262;95;75;92;77;16;58;
LBS Ljud & Bildskolan Trollhättan;21400668;Trollhättan;1488;Enskild;Ljud & Bildskolan Lbs AB;5564851649;168;45;60;63;33;12;51;
Lichron TeknikgymnasiumTrollhättan;67036156;Trollhättan;1488;Enskild;Lichron Teknik AB;5567560635;60;25;17;18;..;..;53;
Magnus Åbergsgymnasiet 1;92949043;Trollhättan;1488;Kommunal;Kunskapsförbundet Väst;2220002998;356;96;136;124;63;23;44;
Magnus Åbergsgymnasiet 2;92818240;Trollhättan;1488;Kommunal;Kunskapsförbundet Väst;2220002998;457;142;136;179;31;23;43;
Magnus Åbergsgymnasiet 4;92608619;Trollhättan;1488;Kommunal;Kunskapsförbundet Väst;2220002998;164;65;70;29;43;100;11;
Nils Ericsonsgymnasiet 1;84329061;Trollhättan;1488;Kommunal;Kunskapsförbundet Väst;2220002998;541;248;147;146;41;32;58;
Nils Ericsonsgymnasiet 2;84225089;Trollhättan;1488;Kommunal;Kunskapsförbundet Väst;2220002998;118;62;46;10;42;45;20;
Praktiska Trollhättan;71969230;Trollhättan;1488;Enskild;Praktiska Sverige AB;5562575786;111;47;38;26;62;42;23;
Trosa Gymnasium;20862637;Trosa;0488;Kommunal;Trosa;2120002957;3;3;.;.;..;..;..;
Tyresö Gymnasium 1;91048178;Tyresö;0138;Kommunal;Tyresö;2120000092;482;235;108;139;31;33;31;
Energigymnasiet i Täby;30193596;Täby;0160;Enskild;Energy Technology Sweden AB;5567246243;40;8;10;22;..;30;28;
Mimers Gymnasium Täby;82718660;Täby;0160;Enskild;Adinova AB;5567797831;56;22;18;16;30;..;64;
Praktiska Täby;76942525;Täby;0160;Enskild;Praktiska Sverige AB;5562575786;89;43;32;14;47;34;36;
Sparre Gymnasium;12399380;Täby;0160;Enskild;Upplevelse Utbildning i Täby AB;5567875413;54;19;21;14;35;33;57;
Tibble Fristående Gymnasium;31486865;Täby;0160;Enskild;Tibble Fristående Gymnasium TFG AB;5566978556;989;358;323;308;51;12;67;
Täby Enskilda gymnasium;97265732;Täby;0160;Enskild;Täby Enskilda Gymnasium AB;5565680112;741;261;250;230;69;8;79;
Täby Yrkesgymnasium;10373112;Täby;0160;Enskild;Utbildningscentret för yrkestrafik i Sverige AB;5562629179;63;25;21;17;17;21;17;
Åva gymnasium;61720981;Täby;0160;Kommunal;Täby;2120000118;1 243;437;407;399;35;20;64;
Gymn.utb. Töreboda Kanalskolan;57446690;Töreboda;1473;Kommunal;Töreboda;2120001678;81;53;11;17;43;56;14;
Naturbruksgymnasiet Sötåsen;25698509;Töreboda;1473;Landsting;Västra Götalands Läns Landsting;2321000131;140;53;39;48;61;..;36;
Plusgymnasiet i Uddevalla;50424828;Uddevalla;1485;Enskild;Plusgymnasiet AB;5565789129;391;123;124;144;64;17;39;
Praktiska Uddevalla;38904403;Uddevalla;1485;Enskild;Praktiska Sverige AB;5562575786;25;.;4;21;60;..;..;
Thoren Innovation School Uddevalla;82931004;Uddevalla;1485;Enskild;Thoren Innovation School AB;5568902653;89;31;30;28;..;..;53;
Uddevalla gymnasieskola, Agneberg BF;83584125;Uddevalla;1485;Kommunal;Uddevalla;2120001397;67;25;22;20;87;..;40;
Uddevalla gymnasieskola, Agneberg EK;95024660;Uddevalla;1485;Kommunal;Uddevalla;2120001397;238;82;81;75;53;12;59;
Uddevalla gymnasieskola, Agneberg EKSPINT;32263814;Uddevalla;1485;Kommunal;Uddevalla;2120001397;68;19;24;25;68;21;65;
Uddevalla gymnasieskola, Agneberg HA;12075195;Uddevalla;1485;Kommunal;Uddevalla;2120001397;64;17;26;21;59;23;33;
Uddevalla gymnasieskola, Agneberg HT;35557948;Uddevalla;1485;Kommunal;Uddevalla;2120001397;29;13;16;.;93;..;48;
Uddevalla gymnasieskola, Agneberg RL;62300682;Uddevalla;1485;Kommunal;Uddevalla;2120001397;77;27;24;26;71;..;45;
Uddevalla gymnasieskola, Agneberg SA;47393891;Uddevalla;1485;Kommunal;Uddevalla;2120001397;238;76;73;89;64;26;55;
Uddevalla gymnasieskola, Agneberg SASPINT;48414975;Uddevalla;1485;Kommunal;Uddevalla;2120001397;59;24;19;16;69;..;56;
Uddevalla gymnasieskola, Margaretegärde GLU;65265211;Uddevalla;1485;Kommunal;Uddevalla;2120001397;166;48;64;54;42;16;32;
Uddevalla gymnasieskola, Margaretegärde IM;67785826;Uddevalla;1485;Kommunal;Uddevalla;2120001397;357;166;110;81;34;75;16;
Uddevalla gymnasieskola, Sinclair ES;11533776;Uddevalla;1485;Kommunal;Uddevalla;2120001397;310;101;96;113;76;13;58;
Uddevalla gymnasieskola, Sinclair SAAK;47108751;Uddevalla;1485;Kommunal;Uddevalla;2120001397;22;8;12;2;73;..;59;
Uddevalla gymnasieskola, Östabo 1 VO;97191332;Uddevalla;1485;Kommunal;Uddevalla;2120001397;128;50;40;38;83;27;30;
Uddevalla gymnasieskola, Östrabo 1 IN;71938440;Uddevalla;1485;Kommunal;Uddevalla;2120001397;30;10;11;9;..;..;..;
Uddevalla gymnasieskola, Östrabo 1 TE;28829503;Uddevalla;1485;Kommunal;Uddevalla;2120001397;284;115;71;98;21;12;62;
Uddevalla gymnasieskola, Östrabo Y BA;22811839;Uddevalla;1485;Kommunal;Uddevalla;2120001397;184;75;55;54;12;11;24;
Uddevalla gymnasieskola, Östrabo Y EE;33205596;Uddevalla;1485;Kommunal;Uddevalla;2120001397;73;26;28;19;..;..;49;
Uddevalla gymnasieskola, Östrabo Y ES;99622695;Uddevalla;1485;Kommunal;Uddevalla;2120001397;17;10;6;1;88;..;..;
Uddevalla gymnasieskola, Östrabo Y FT;19930101;Uddevalla;1485;Kommunal;Uddevalla;2120001397;214;77;73;64;16;7;24;
Uddevalla gymnasieskola, Östrabo Y HV;45132264;Uddevalla;1485;Kommunal;Uddevalla;2120001397;95;35;32;28;95;14;37;
Uddevalla gymnasieskola, Östrabo Y VF;61647360;Uddevalla;1485;Kommunal;Uddevalla;2120001397;48;15;18;15;..;..;38;
Uddevalla gymnasieskola,Östrabo 1 NA;98651664;Uddevalla;1485;Kommunal;Uddevalla;2120001397;236;85;69;82;62;17;69;
Tingsholmsgymnasiets introduktionsprogram gymnasiesärskola;69504751;Ulricehamn;1491;Kommunal;Ulricehamn;2120001579;87;86;.;1;38;74;18;
Tingsholmsgymnasiets nationella program;33657492;Ulricehamn;1491;Kommunal;Ulricehamn;2120001579;434;144;158;132;45;15;51;
Dragonskolan BA;61622991;Umeå;2480;Kommunal;Umeå;2120002627;196;74;61;61;10;6;56;
Dragonskolan BF;66644568;Umeå;2480;Kommunal;Umeå;2120002627;154;47;44;63;62;16;39;
Dragonskolan EE;93659517;Umeå;2480;Kommunal;Umeå;2120002627;172;62;62;48;..;9;58;
Dragonskolan EK;79309485;Umeå;2480;Kommunal;Umeå;2120002627;236;92;89;55;62;..;75;
Dragonskolan HV;73316818;Umeå;2480;Kommunal;Umeå;2120002627;96;32;33;31;98;..;56;
Dragonskolan IC;37078868;Umeå;2480;Kommunal;Umeå;2120002627;41;11;16;14;51;26;66;
Dragonskolan IN;27859889;Umeå;2480;Kommunal;Umeå;2120002627;51;16;13;22;..;25;49;
Dragonskolan NA;16130958;Umeå;2480;Kommunal;Umeå;2120002627;223;77;75;71;51;17;77;
Dragonskolan RH;29161632;Umeå;2480;Kommunal;Umeå;2120002627;12;1;5;6;..;..;..;
Dragonskolan SA;82195565;Umeå;2480;Kommunal;Umeå;2120002627;273;93;89;91;60;11;74;
